geoid,tract_name,borough,B19013_E001,B19013_M001
1400000US36081037600,"Census Tract 376, Queens County, New York",Queens,112955,22059
1400000US36081037700,"Census Tract 377, Queens County, New York",Queens,81797,30508
1400000US36081037900,"Census Tract 379, Queens County, New York",Queens,80927,8888
1400000US36081038100,"Census Tract 381, Queens County, New York",Queens,83654,16407
1400000US36081038301,"Census Tract 383.01, Queens County, New York",Queens,-666666666,-222222222
1400000US36081038302,"Census Tract 383.02, Queens County, New York",Queens,-666666666,-222222222
1400000US36081038400,"Census Tract 384, Queens County, New York",Queens,100337,24456
1400000US36081039400,"Census Tract 394, Queens County, New York",Queens,100833,33904
1400000US36081039800,"Census Tract 398, Queens County, New York",Queens,86948,8571
1400000US36081039901,"Census Tract 399.01, Queens County, New York",Queens,118319,32661
1400000US36081039902,"Census Tract 399.02, Queens County, New York",Queens,58640,11039
1400000US36081040000,"Census Tract 400, Queens County, New York",Queens,112560,36255
1400000US36081040101,"Census Tract 401.01, Queens County, New York",Queens,60338,4978
1400000US36081040102,"Census Tract 401.02, Queens County, New York",Queens,75660,10912
1400000US36081040200,"Census Tract 402, Queens County, New York",Queens,103214,51391
1400000US36081040301,"Census Tract 403.01, Queens County, New York",Queens,37018,21510
1400000US36081040302,"Census Tract 403.02, Queens County, New York",Queens,70179,22199
1400000US36081040400,"Census Tract 404, Queens County, New York",Queens,87917,25931
1400000US36081040501,"Census Tract 405.01, Queens County, New York",Queens,102682,24893
1400000US36081040502,"Census Tract 405.02, Queens County, New York",Queens,74091,19229
1400000US36081040701,"Census Tract 407.01, Queens County, New York",Queens,77944,36789
1400000US36081040702,"Census Tract 407.02, Queens County, New York",Queens,99722,16518
1400000US36081040901,"Census Tract 409.01, Queens County, New York",Queens,83320,40102
1400000US36081040902,"Census Tract 409.02, Queens County, New York",Queens,84091,23204
1400000US36081041100,"Census Tract 411, Queens County, New York",Queens,73899,18492
1400000US36081041300,"Census Tract 413, Queens County, New York",Queens,72519,33687
1400000US36081041400,"Census Tract 414, Queens County, New York",Queens,92939,24996
1400000US36081041500,"Census Tract 415, Queens County, New York",Queens,63411,23683
1400000US36081042400,"Census Tract 424, Queens County, New York",Queens,95855,47684
1400000US36081042600,"Census Tract 426, Queens County, New York",Queens,-666666666,-222222222
1400000US36081042700,"Census Tract 427, Queens County, New York",Queens,70921,30755
1400000US36081043200,"Census Tract 432, Queens County, New York",Queens,92750,32731
1400000US36081043400,"Census Tract 434, Queens County, New York",Queens,95057,48968
1400000US36081043701,"Census Tract 437.01, Queens County, New York",Queens,60188,8600
1400000US36081043702,"Census Tract 437.02, Queens County, New York",Queens,66731,16950
1400000US36081043900,"Census Tract 439, Queens County, New York",Queens,68922,14019
1400000US36081044000,"Census Tract 440, Queens County, New York",Queens,67463,26728
1400000US36081044301,"Census Tract 443.01, Queens County, New York",Queens,36467,9484
1400000US36081044302,"Census Tract 443.02, Queens County, New York",Queens,62731,29229
1400000US36081044400,"Census Tract 444, Queens County, New York",Queens,46434,10058
1400000US36081044601,"Census Tract 446.01, Queens County, New York",Queens,57614,28382
1400000US36081044602,"Census Tract 446.02, Queens County, New York",Queens,45688,25030
1400000US36081044800,"Census Tract 448, Queens County, New York",Queens,72371,30953
1400000US36081045000,"Census Tract 450, Queens County, New York",Queens,148424,102721
1400000US36081045200,"Census Tract 452, Queens County, New York",Queens,76071,25598
1400000US36081045400,"Census Tract 454, Queens County, New York",Queens,84100,43499
1400000US36081045500,"Census Tract 455, Queens County, New York",Queens,80100,11749
1400000US36081045600,"Census Tract 456, Queens County, New York",Queens,75357,69759
1400000US36081045700,"Census Tract 457, Queens County, New York",Queens,82176,24042
1400000US36081045800,"Census Tract 458, Queens County, New York",Queens,79236,16368
1400000US36081045900,"Census Tract 459, Queens County, New York",Queens,72279,28181
1400000US36081046000,"Census Tract 460, Queens County, New York",Queens,57184,16516
1400000US36081046100,"Census Tract 461, Queens County, New York",Queens,77000,23105
1400000US36081046200,"Census Tract 462, Queens County, New York",Queens,60647,12497
1400000US36081046300,"Census Tract 463, Queens County, New York",Queens,75539,19231
1400000US36081046400,"Census Tract 464, Queens County, New York",Queens,118472,30592
1400000US36081046500,"Census Tract 465, Queens County, New York",Queens,94125,40958
1400000US36081046600,"Census Tract 466, Queens County, New York",Queens,76885,16126
1400000US36081046700,"Census Tract 467, Queens County, New York",Queens,77246,18333
1400000US36081046800,"Census Tract 468, Queens County, New York",Queens,83388,15695
1400000US36081046901,"Census Tract 469.01, Queens County, New York",Queens,73538,4514
1400000US36081046902,"Census Tract 469.02, Queens County, New York",Queens,68353,16200
1400000US36081047000,"Census Tract 470, Queens County, New York",Queens,72955,43923
1400000US36081047100,"Census Tract 471, Queens County, New York",Queens,60616,15809
1400000US36081047200,"Census Tract 472, Queens County, New York",Queens,128274,18653
1400000US36081047300,"Census Tract 473, Queens County, New York",Queens,72441,14011
1400000US36081047500,"Census Tract 475, Queens County, New York",Queens,86271,2594
1400000US36081047600,"Census Tract 476, Queens County, New York",Queens,115335,49888
1400000US36081047801,"Census Tract 478.01, Queens County, New York",Queens,56848,40750
1400000US36081047802,"Census Tract 478.02, Queens County, New York",Queens,116198,79269
1400000US36081047900,"Census Tract 479, Queens County, New York",Queens,87515,11111
1400000US36081048000,"Census Tract 480, Queens County, New York",Queens,86250,42837
1400000US36081048100,"Census Tract 481, Queens County, New York",Queens,73983,36207
1400000US36081048200,"Census Tract 482, Queens County, New York",Queens,110729,43865
1400000US36081048301,"Census Tract 483.01, Queens County, New York",Queens,60568,22881
1400000US36081048302,"Census Tract 483.02, Queens County, New York",Queens,85724,41370
1400000US36081048400,"Census Tract 484, Queens County, New York",Queens,86726,14742
1400000US36081048500,"Census Tract 485, Queens County, New York",Queens,77614,29961
1400000US36081048900,"Census Tract 489, Queens County, New York",Queens,61552,20235
1400000US36081049201,"Census Tract 492.01, Queens County, New York",Queens,60797,21127
1400000US36081049202,"Census Tract 492.02, Queens County, New York",Queens,107063,28184
1400000US36081049301,"Census Tract 493.01, Queens County, New York",Queens,86429,34363
1400000US36081049302,"Census Tract 493.02, Queens County, New York",Queens,59940,33280
1400000US36081049500,"Census Tract 495, Queens County, New York",Queens,92800,25572
1400000US36081049600,"Census Tract 496, Queens County, New York",Queens,91991,30294
1400000US36081049700,"Census Tract 497, Queens County, New York",Queens,86031,24282
1400000US36081049900,"Census Tract 499, Queens County, New York",Queens,85045,28819
1400000US36081050000,"Census Tract 500, Queens County, New York",Queens,68850,19096
1400000US36081050201,"Census Tract 502.01, Queens County, New York",Queens,90972,34474
1400000US36081050202,"Census Tract 502.02, Queens County, New York",Queens,85147,29321
1400000US36081050400,"Census Tract 504, Queens County, New York",Queens,131168,15860
1400000US36081050500,"Census Tract 505, Queens County, New York",Queens,113438,12983
1400000US36081050600,"Census Tract 506, Queens County, New York",Queens,93000,28237
1400000US36081050700,"Census Tract 507, Queens County, New York",Queens,84476,40946
1400000US36081050800,"Census Tract 508, Queens County, New York",Queens,77040,9538
1400000US36081051000,"Census Tract 510, Queens County, New York",Queens,85179,48243
1400000US36081051100,"Census Tract 511, Queens County, New York",Queens,92647,39461
1400000US36081051200,"Census Tract 512, Queens County, New York",Queens,122778,46180
1400000US36081051300,"Census Tract 513, Queens County, New York",Queens,83618,29862
1400000US36081051500,"Census Tract 515, Queens County, New York",Queens,102833,29546
1400000US36081051600,"Census Tract 516, Queens County, New York",Queens,107500,37810
1400000US36081051700,"Census Tract 517, Queens County, New York",Queens,113125,32312
1400000US36081051800,"Census Tract 518, Queens County, New York",Queens,124423,18828
1400000US36081052000,"Census Tract 520, Queens County, New York",Queens,105163,14788
1400000US36081052100,"Census Tract 521, Queens County, New York",Queens,84009,20393
1400000US36081052200,"Census Tract 522, Queens County, New York",Queens,86818,42834
1400000US36081052400,"Census Tract 524, Queens County, New York",Queens,112838,17423
1400000US36081052500,"Census Tract 525, Queens County, New York",Queens,77037,15899
1400000US36081052600,"Census Tract 526, Queens County, New York",Queens,96695,31600
1400000US36081052800,"Census Tract 528, Queens County, New York",Queens,79542,25085
1400000US36081053000,"Census Tract 530, Queens County, New York",Queens,102381,26167
1400000US36081053100,"Census Tract 531, Queens County, New York",Queens,73938,24295
1400000US36081053200,"Census Tract 532, Queens County, New York",Queens,97419,15498
1400000US36081053401,"Census Tract 534.01, Queens County, New York",Queens,103594,24607
1400000US36081053501,"Census Tract 535.01, Queens County, New York",Queens,73042,25462
1400000US36081053502,"Census Tract 535.02, Queens County, New York",Queens,-666666666,-222222222
1400000US36081053601,"Census Tract 536.01, Queens County, New York",Queens,-666666666,-222222222
1400000US36081053800,"Census Tract 538, Queens County, New York",Queens,121034,19640
1400000US36081053901,"Census Tract 539.01, Queens County, New York",Queens,91027,12155
1400000US36081053902,"Census Tract 539.02, Queens County, New York",Queens,-666666666,-222222222
1400000US36081054000,"Census Tract 540, Queens County, New York",Queens,102174,25930
1400000US36081054200,"Census Tract 542, Queens County, New York",Queens,94125,32891
1400000US36081054500,"Census Tract 545, Queens County, New York",Queens,66076,20218
1400000US36081054700,"Census Tract 547, Queens County, New York",Queens,119732,24847
1400000US36081054800,"Census Tract 548, Queens County, New York",Queens,84601,10984
1400000US36081054900,"Census Tract 549, Queens County, New York",Queens,104821,14327
1400000US36081055100,"Census Tract 551, Queens County, New York",Queens,80268,13774
1400000US36081055200,"Census Tract 552, Queens County, New York",Queens,71213,16063
1400000US36081055300,"Census Tract 553, Queens County, New York",Queens,90114,15625
1400000US36081055400,"Census Tract 554, Queens County, New York",Queens,89375,15549
1400000US36081055500,"Census Tract 555, Queens County, New York",Queens,86667,50979
1400000US36081055600,"Census Tract 556, Queens County, New York",Queens,135052,17198
1400000US36081055700,"Census Tract 557, Queens County, New York",Queens,101636,18767
1400000US36081055800,"Census Tract 558, Queens County, New York",Queens,78672,37053
1400000US36081055900,"Census Tract 559, Queens County, New York",Queens,70481,64710
1400000US36081056000,"Census Tract 560, Queens County, New York",Queens,139615,34480
1400000US36081056100,"Census Tract 561, Queens County, New York",Queens,-666666666,-222222222
1400000US36081056200,"Census Tract 562, Queens County, New York",Queens,102125,43551
1400000US36081056400,"Census Tract 564, Queens County, New York",Queens,95000,54353
1400000US36081056500,"Census Tract 565, Queens County, New York",Queens,129647,22561
1400000US36081056600,"Census Tract 566, Queens County, New York",Queens,71974,28559
1400000US36081056700,"Census Tract 567, Queens County, New York",Queens,111477,28838
1400000US36081056800,"Census Tract 568, Queens County, New York",Queens,101321,13747
1400000US36081057700,"Census Tract 577, Queens County, New York",Queens,75750,19209
1400000US36081057900,"Census Tract 579, Queens County, New York",Queens,76023,8255
1400000US36081058000,"Census Tract 580, Queens County, New York",Queens,139342,36345
1400000US36081058100,"Census Tract 581, Queens County, New York",Queens,78950,11400
1400000US36081058200,"Census Tract 582, Queens County, New York",Queens,123583,49941
1400000US36081058300,"Census Tract 583, Queens County, New York",Queens,109327,24295
1400000US36081058500,"Census Tract 585, Queens County, New York",Queens,101157,18532
1400000US36081058700,"Census Tract 587, Queens County, New York",Queens,100385,23068
1400000US36081058900,"Census Tract 589, Queens County, New York",Queens,60224,17478
1400000US36081059000,"Census Tract 590, Queens County, New York",Queens,93750,24530
1400000US36081059100,"Census Tract 591, Queens County, New York",Queens,53832,19217
1400000US36081059200,"Census Tract 592, Queens County, New York",Queens,77857,40569
1400000US36081059300,"Census Tract 593, Queens County, New York",Queens,90975,27366
1400000US36081059400,"Census Tract 594, Queens County, New York",Queens,134297,22768
1400000US36081059501,"Census Tract 595.01, Queens County, New York",Queens,80515,18159
1400000US36081059502,"Census Tract 595.02, Queens County, New York",Queens,75833,36348
1400000US36081059600,"Census Tract 596, Queens County, New York",Queens,92162,37402
1400000US36081059800,"Census Tract 598, Queens County, New York",Queens,96250,50159
1400000US36081059900,"Census Tract 599, Queens County, New York",Queens,120979,13823
1400000US36081060000,"Census Tract 600, Queens County, New York",Queens,129519,102511
1400000US36081060100,"Census Tract 601, Queens County, New York",Queens,75811,7768
1400000US36081060300,"Census Tract 603, Queens County, New York",Queens,95909,33296
1400000US36081060600,"Census Tract 606, Queens County, New York",Queens,131250,72623
1400000US36081060701,"Census Tract 607.01, Queens County, New York",Queens,-666666666,-222222222
1400000US36081060800,"Census Tract 608, Queens County, New York",Queens,115000,32950
1400000US36081061000,"Census Tract 610, Queens County, New York",Queens,97788,38741
1400000US36081061200,"Census Tract 612, Queens County, New York",Queens,133214,29817
1400000US36081061301,"Census Tract 613.01, Queens County, New York",Queens,93669,15464
1400000US36081061302,"Census Tract 613.02, Queens County, New York",Queens,-666666666,-222222222
1400000US36081061400,"Census Tract 614, Queens County, New York",Queens,132159,26631
1400000US36081061601,"Census Tract 616.01, Queens County, New York",Queens,107838,39036
1400000US36081061602,"Census Tract 616.02, Queens County, New York",Queens,127857,48426
1400000US36081061800,"Census Tract 618, Queens County, New York",Queens,112868,17888
1400000US36081061900,"Census Tract 619, Queens County, New York",Queens,62083,20318
1400000US36081062000,"Census Tract 620, Queens County, New York",Queens,129457,38857
1400000US36081062100,"Census Tract 621, Queens County, New York",Queens,77011,15817
1400000US36081062200,"Census Tract 622, Queens County, New York",Queens,122938,25229
1400000US36081062300,"Census Tract 623, Queens County, New York",Queens,77563,22690
1400000US36081062400,"Census Tract 624, Queens County, New York",Queens,-666666666,-222222222
1400000US36081062500,"Census Tract 625, Queens County, New York",Queens,83631,20788
1400000US36081062600,"Census Tract 626, Queens County, New York",Queens,139602,33208
1400000US36081062700,"Census Tract 627, Queens County, New York",Queens,76439,26386
1400000US36081062900,"Census Tract 629, Queens County, New York",Queens,101097,10052
1400000US36081063000,"Census Tract 630, Queens County, New York",Queens,120821,15138
1400000US36081063200,"Census Tract 632, Queens County, New York",Queens,107672,17371
1400000US36081063301,"Census Tract 633.01, Queens County, New York",Queens,142768,23966
1400000US36081063302,"Census Tract 633.02, Queens County, New York",Queens,102292,51245
1400000US36081063500,"Census Tract 635, Queens County, New York",Queens,86219,11219
1400000US36081063700,"Census Tract 637, Queens County, New York",Queens,91488,30059
1400000US36081063800,"Census Tract 638, Queens County, New York",Queens,164604,55145
1400000US36081063900,"Census Tract 639, Queens County, New York",Queens,102083,39432
1400000US36081064101,"Census Tract 641.01, Queens County, New York",Queens,99393,17247
1400000US36081064102,"Census Tract 641.02, Queens County, New York",Queens,-666666666,-222222222
1400000US36081064500,"Census Tract 645, Queens County, New York",Queens,81250,17190
1400000US36081064600,"Census Tract 646, Queens County, New York",Queens,125875,15859
1400000US36081065000,"Census Tract 650, Queens County, New York",Queens,133482,29864
1400000US36081065401,"Census Tract 654.01, Queens County, New York",Queens,104622,10015
1400000US36081065402,"Census Tract 654.02, Queens County, New York",Queens,-666666666,-222222222
1400000US36081065501,"Census Tract 655.01, Queens County, New York",Queens,-666666666,-222222222
1400000US36081065600,"Census Tract 656, Queens County, New York",Queens,117800,15938
1400000US36081065702,"Census Tract 657.02, Queens County, New York",Queens,74821,47409
1400000US36081065703,"Census Tract 657.03, Queens County, New York",Queens,122434,14041
1400000US36081065900,"Census Tract 659, Queens County, New York",Queens,112917,26252
1400000US36081066000,"Census Tract 660, Queens County, New York",Queens,137843,30873
1400000US36081066100,"Census Tract 661, Queens County, New York",Queens,116806,30485
1400000US36081066301,"Census Tract 663.01, Queens County, New York",Queens,92318,42316
1400000US36081066302,"Census Tract 663.02, Queens County, New York",Queens,-666666666,-222222222
1400000US36081066401,"Census Tract 664.01, Queens County, New York",Queens,110000,49909
1400000US36081066402,"Census Tract 664.02, Queens County, New York",Queens,111494,15026
1400000US36081066403,"Census Tract 664.03, Queens County, New York",Queens,100441,51006
1400000US36081066404,"Census Tract 664.04, Queens County, New York",Queens,-666666666,-222222222
1400000US36081066501,"Census Tract 665.01, Queens County, New York",Queens,100391,23758
1400000US36081066701,"Census Tract 667.01, Queens County, New York",Queens,103594,54192
1400000US36081066900,"Census Tract 669, Queens County, New York",Queens,96484,36623
1400000US36081067100,"Census Tract 671, Queens County, New York",Queens,121266,10037
1400000US36081067700,"Census Tract 677, Queens County, New York",Queens,100313,29188
1400000US36081067900,"Census Tract 679, Queens County, New York",Queens,78538,19164
1400000US36081068000,"Census Tract 680, Queens County, New York",Queens,133510,19076
1400000US36081068200,"Census Tract 682, Queens County, New York",Queens,89732,26944
1400000US36081068300,"Census Tract 683, Queens County, New York",Queens,85771,8438
1400000US36081068700,"Census Tract 687, Queens County, New York",Queens,86193,26698
1400000US36081069000,"Census Tract 690, Queens County, New York",Queens,111464,18557
1400000US36081069300,"Census Tract 693, Queens County, New York",Queens,57099,7397
1400000US36081069400,"Census Tract 694, Queens County, New York",Queens,117692,22869
1400000US36081069500,"Census Tract 695, Queens County, New York",Queens,91591,32095
1400000US36081069701,"Census Tract 697.01, Queens County, New York",Queens,102500,20394
1400000US36081069702,"Census Tract 697.02, Queens County, New York",Queens,92489,34360
1400000US36081070300,"Census Tract 703, Queens County, New York",Queens,106250,29835
1400000US36081070700,"Census Tract 707, Queens County, New York",Queens,138237,25618
1400000US36081070900,"Census Tract 709, Queens County, New York",Queens,117375,53937
1400000US36081071100,"Census Tract 711, Queens County, New York",Queens,100149,23657
1400000US36081071303,"Census Tract 713.03, Queens County, New York",Queens,97563,14911
1400000US36081071304,"Census Tract 713.04, Queens County, New York",Queens,100238,20203
1400000US36081071305,"Census Tract 713.05, Queens County, New York",Queens,118409,27535
1400000US36081071306,"Census Tract 713.06, Queens County, New York",Queens,88329,17191
1400000US36081071600,"Census Tract 716, Queens County, New York",Queens,-666666666,-222222222
1400000US36081071701,"Census Tract 717.01, Queens County, New York",Queens,67566,25754
1400000US36081071702,"Census Tract 717.02, Queens County, New York",Queens,87958,21287
1400000US36081071900,"Census Tract 719, Queens County, New York",Queens,62408,12053
1400000US36081072100,"Census Tract 721, Queens County, New York",Queens,100976,42815
1400000US36081072300,"Census Tract 723, Queens County, New York",Queens,181250,91036
1400000US36081072900,"Census Tract 729, Queens County, New York",Queens,104767,23365
1400000US36081073100,"Census Tract 731, Queens County, New York",Queens,170913,15559
1400000US36081073700,"Census Tract 737, Queens County, New York",Queens,151731,43075
1400000US36081073900,"Census Tract 739, Queens County, New York",Queens,116815,13388
1400000US36081074100,"Census Tract 741, Queens County, New York",Queens,96894,29694
1400000US36081074300,"Census Tract 743, Queens County, New York",Queens,66972,10182
1400000US36081074500,"Census Tract 745, Queens County, New York",Queens,63268,20603
1400000US36081074700,"Census Tract 747, Queens County, New York",Queens,99769,42966
1400000US36081074900,"Census Tract 749, Queens County, New York",Queens,224313,39555
1400000US36081075701,"Census Tract 757.01, Queens County, New York",Queens,117361,27527
1400000US36081075702,"Census Tract 757.02, Queens County, New York",Queens,125316,13995
1400000US36081076901,"Census Tract 769.01, Queens County, New York",Queens,111389,34172
1400000US36081076902,"Census Tract 769.02, Queens County, New York",Queens,134545,45690
1400000US36081077300,"Census Tract 773, Queens County, New York",Queens,106964,21300
1400000US36081077500,"Census Tract 775, Queens County, New York",Queens,84427,23898
1400000US36081077902,"Census Tract 779.02, Queens County, New York",Queens,102363,22584
1400000US36081077903,"Census Tract 779.03, Queens County, New York",Queens,96944,37847
1400000US36081077904,"Census Tract 779.04, Queens County, New York",Queens,107279,28484
1400000US36081077905,"Census Tract 779.05, Queens County, New York",Queens,94000,22281
1400000US36081077906,"Census Tract 779.06, Queens County, New York",Queens,86324,13481
1400000US36081077907,"Census Tract 779.07, Queens County, New York",Queens,68226,18003
1400000US36081077908,"Census Tract 779.08, Queens County, New York",Queens,79265,13566
1400000US36081078800,"Census Tract 788, Queens County, New York",Queens,105529,12298
1400000US36081079000,"Census Tract 790, Queens County, New York",Queens,97500,35620
1400000US36081079200,"Census Tract 792, Queens County, New York",Queens,71510,27083
1400000US36081079300,"Census Tract 793, Queens County, New York",Queens,-666666666,-222222222
1400000US36081079701,"Census Tract 797.01, Queens County, New York",Queens,62173,22019
1400000US36081079702,"Census Tract 797.02, Queens County, New York",Queens,48147,29542
1400000US36081079900,"Census Tract 799, Queens County, New York",Queens,48980,43407
1400000US36081080301,"Census Tract 803.01, Queens County, New York",Queens,59817,27588
1400000US36081080302,"Census Tract 803.02, Queens County, New York",Queens,82358,34739
1400000US36081080900,"Census Tract 809, Queens County, New York",Queens,55716,5499
1400000US36081081400,"Census Tract 814, Queens County, New York",Queens,105179,35287
1400000US36081081800,"Census Tract 818, Queens County, New York",Queens,130457,24864
1400000US36081083700,"Census Tract 837, Queens County, New York",Queens,70028,15694
1400000US36081083800,"Census Tract 838, Queens County, New York",Queens,100354,16555
1400000US36081084000,"Census Tract 840, Queens County, New York",Queens,87614,33463
1400000US36081084500,"Census Tract 845, Queens County, New York",Queens,29552,10363
1400000US36081084601,"Census Tract 846.01, Queens County, New York",Queens,102692,19085
1400000US36081084602,"Census Tract 846.02, Queens County, New York",Queens,91953,31419
1400000US36081084901,"Census Tract 849.01, Queens County, New York",Queens,95551,53120
1400000US36081084902,"Census Tract 849.02, Queens County, New York",Queens,40901,20118
1400000US36081085300,"Census Tract 853, Queens County, New York",Queens,35985,16307
1400000US36081085500,"Census Tract 855, Queens County, New York",Queens,42611,10531
1400000US36081085700,"Census Tract 857, Queens County, New York",Queens,54914,15795
1400000US36081085900,"Census Tract 859, Queens County, New York",Queens,60460,12152
1400000US36081086100,"Census Tract 861, Queens County, New York",Queens,42026,13536
1400000US36081086300,"Census Tract 863, Queens County, New York",Queens,53839,8554
1400000US36081086400,"Census Tract 864, Queens County, New York",Queens,128398,26214
1400000US36081086500,"Census Tract 865, Queens County, New York",Queens,65433,29549
1400000US36081086900,"Census Tract 869, Queens County, New York",Queens,95469,52531
1400000US36081087100,"Census Tract 871, Queens County, New York",Queens,52250,27632
1400000US36081088400,"Census Tract 884, Queens County, New York",Queens,96806,39392
1400000US36081088902,"Census Tract 889.02, Queens County, New York",Queens,59200,24572
1400000US36081088903,"Census Tract 889.03, Queens County, New York",Queens,53393,14509
1400000US36081089201,"Census Tract 892.01, Queens County, New York",Queens,155291,37555
1400000US36081089202,"Census Tract 892.02, Queens County, New York",Queens,-666666666,-222222222
1400000US36081090700,"Census Tract 907, Queens County, New York",Queens,101023,42323
1400000US36081091602,"Census Tract 916.02, Queens County, New York",Queens,-666666666,-222222222
1400000US36081091603,"Census Tract 916.03, Queens County, New York",Queens,122443,27135
1400000US36081091604,"Census Tract 916.04, Queens County, New York",Queens,-666666666,-222222222
1400000US36081091800,"Census Tract 918, Queens County, New York",Queens,-666666666,-222222222
1400000US36081091900,"Census Tract 919, Queens County, New York",Queens,106612,24690
1400000US36081092200,"Census Tract 922, Queens County, New York",Queens,175682,33559
1400000US36081092500,"Census Tract 925, Queens County, New York",Queens,64107,14622
1400000US36081092800,"Census Tract 928, Queens County, New York",Queens,162798,24005
1400000US36081092900,"Census Tract 929, Queens County, New York",Queens,112324,30200
1400000US36081093401,"Census Tract 934.01, Queens County, New York",Queens,131471,35653
1400000US36081093402,"Census Tract 934.02, Queens County, New York",Queens,107371,23673
1400000US36081093800,"Census Tract 938, Queens County, New York",Queens,81573,17360
1400000US36081093900,"Census Tract 939, Queens County, New York",Queens,79471,30458
1400000US36081094201,"Census Tract 942.01, Queens County, New York",Queens,75966,38567
1400000US36081094202,"Census Tract 942.02, Queens County, New York",Queens,56800,17110
1400000US36081094203,"Census Tract 942.03, Queens County, New York",Queens,48482,31793
1400000US36081094500,"Census Tract 945, Queens County, New York",Queens,79406,16979
1400000US36081094700,"Census Tract 947, Queens County, New York",Queens,85819,10681
1400000US36081095400,"Census Tract 954, Queens County, New York",Queens,82053,12035
1400000US36081096400,"Census Tract 964, Queens County, New York",Queens,89432,29585
1400000US36081097202,"Census Tract 972.02, Queens County, New York",Queens,22500,7114
1400000US36081097204,"Census Tract 972.04, Queens County, New York",Queens,73180,16968
1400000US36081097205,"Census Tract 972.05, Queens County, New York",Queens,21295,3868
1400000US36081097206,"Census Tract 972.06, Queens County, New York",Queens,34679,26826
1400000US36081097207,"Census Tract 972.07, Queens County, New York",Queens,-666666666,-222222222
1400000US36081097300,"Census Tract 973, Queens County, New York",Queens,86008,20277
1400000US36081098100,"Census Tract 981, Queens County, New York",Queens,129250,23276
1400000US36081098700,"Census Tract 987, Queens County, New York",Queens,105313,26351
1400000US36081099100,"Census Tract 991, Queens County, New York",Queens,110250,26298
1400000US36081099200,"Census Tract 992, Queens County, New York",Queens,36736,10088
1400000US36081099701,"Census Tract 997.01, Queens County, New York",Queens,93368,11246
1400000US36081099703,"Census Tract 997.03, Queens County, New York",Queens,122188,12725
1400000US36081099704,"Census Tract 997.04, Queens County, New York",Queens,87323,19538
1400000US36081099705,"Census Tract 997.05, Queens County, New York",Queens,117283,52272
1400000US36081099801,"Census Tract 998.01, Queens County, New York",Queens,70278,23724
1400000US36081099802,"Census Tract 998.02, Queens County, New York",Queens,41654,16489
1400000US36081099900,"Census Tract 999, Queens County, New York",Queens,-666666666,-222222222
1400000US36081100801,"Census Tract 1008.01, Queens County, New York",Queens,136800,31179
1400000US36081100803,"Census Tract 1008.03, Queens County, New York",Queens,46534,5633
1400000US36081100804,"Census Tract 1008.04, Queens County, New York",Queens,106235,24821
1400000US36081101002,"Census Tract 1010.02, Queens County, New York",Queens,77188,47751
1400000US36081101003,"Census Tract 1010.03, Queens County, New York",Queens,72254,47149
1400000US36081101004,"Census Tract 1010.04, Queens County, New York",Queens,48236,15566
1400000US36081101700,"Census Tract 1017, Queens County, New York",Queens,110572,31623
1400000US36081102900,"Census Tract 1029, Queens County, New York",Queens,102972,26143
1400000US36081103201,"Census Tract 1032.01, Queens County, New York",Queens,50123,34262
1400000US36081103202,"Census Tract 1032.02, Queens County, New York",Queens,77069,29683
1400000US36081103300,"Census Tract 1033, Queens County, New York",Queens,123810,18623
1400000US36081103900,"Census Tract 1039, Queens County, New York",Queens,76587,9956
1400000US36081104700,"Census Tract 1047, Queens County, New York",Queens,66683,4036
1400000US36081105900,"Census Tract 1059, Queens County, New York",Queens,109000,59892
1400000US36081107201,"Census Tract 1072.01, Queens County, New York",Queens,111354,28005
1400000US36081107202,"Census Tract 1072.02, Queens County, New York",Queens,-666666666,-222222222
1400000US36081108500,"Census Tract 1085, Queens County, New York",Queens,71111,26341
1400000US36081109300,"Census Tract 1093, Queens County, New York",Queens,125536,38067
1400000US36081109700,"Census Tract 1097, Queens County, New York",Queens,134145,11076
1400000US36081109900,"Census Tract 1099, Queens County, New York",Queens,96250,30702
1400000US36081111300,"Census Tract 1113, Queens County, New York",Queens,143917,23059
1400000US36081112300,"Census Tract 1123, Queens County, New York",Queens,93194,19158
1400000US36081112900,"Census Tract 1129, Queens County, New York",Queens,104688,36715
1400000US36081113300,"Census Tract 1133, Queens County, New York",Queens,111094,24278
1400000US36081113900,"Census Tract 1139, Queens County, New York",Queens,85485,35122
1400000US36081114100,"Census Tract 1141, Queens County, New York",Queens,121579,43853
1400000US36081114700,"Census Tract 1147, Queens County, New York",Queens,102135,32929
1400000US36081115100,"Census Tract 1151, Queens County, New York",Queens,108542,24376
1400000US36081115500,"Census Tract 1155, Queens County, New York",Queens,109063,18612
1400000US36081115700,"Census Tract 1157, Queens County, New York",Queens,64153,11631
1400000US36081115900,"Census Tract 1159, Queens County, New York",Queens,61776,18670
1400000US36081116100,"Census Tract 1161, Queens County, New York",Queens,43417,21975
1400000US36081116301,"Census Tract 1163.01, Queens County, New York",Queens,65526,37620
1400000US36081116302,"Census Tract 1163.02, Queens County, New York",Queens,53631,18639
1400000US36081116700,"Census Tract 1167, Queens County, New York",Queens,62857,11458
1400000US36081117100,"Census Tract 1171, Queens County, New York",Queens,78856,10948
1400000US36081117500,"Census Tract 1175, Queens County, New York",Queens,78098,22203
1400000US36081118100,"Census Tract 1181, Queens County, New York",Queens,100536,16268
