geoid,tract_name,borough,B25077_E001,B25077_M001
1400000US36081045800,"Census Tract 458, Queens County, New York",Queens,1056500,126762
1400000US36081045900,"Census Tract 459, Queens County, New York",Queens,755200,180134
1400000US36081046000,"Census Tract 460, Queens County, New York",Queens,803600,644573
1400000US36081046100,"Census Tract 461, Queens County, New York",Queens,1162000,274754
1400000US36081046200,"Census Tract 462, Queens County, New York",Queens,623400,146962
1400000US36081046300,"Census Tract 463, Queens County, New York",Queens,892600,120699
1400000US36081046400,"Census Tract 464, Queens County, New York",Queens,1300000,225723
1400000US36081046500,"Census Tract 465, Queens County, New York",Queens,920700,656953
1400000US36081046600,"Census Tract 466, Queens County, New York",Queens,382400,195328
1400000US36081046700,"Census Tract 467, Queens County, New York",Queens,754200,513848
1400000US36081046800,"Census Tract 468, Queens County, New York",Queens,809900,57207
1400000US36081046901,"Census Tract 469.01, Queens County, New York",Queens,533100,220448
1400000US36081046902,"Census Tract 469.02, Queens County, New York",Queens,524000,150117
1400000US36081047000,"Census Tract 470, Queens County, New York",Queens,749300,65272
1400000US36081047100,"Census Tract 471, Queens County, New York",Queens,660700,422822
1400000US36081047200,"Census Tract 472, Queens County, New York",Queens,1044700,96273
1400000US36081047300,"Census Tract 473, Queens County, New York",Queens,450000,61378
1400000US36081047500,"Census Tract 475, Queens County, New York",Queens,941600,71431
1400000US36081047600,"Census Tract 476, Queens County, New York",Queens,1131000,66321
1400000US36081047801,"Census Tract 478.01, Queens County, New York",Queens,276900,55240
1400000US36081047802,"Census Tract 478.02, Queens County, New York",Queens,788600,65829
1400000US36081047900,"Census Tract 479, Queens County, New York",Queens,989900,124557
1400000US36081048000,"Census Tract 480, Queens County, New York",Queens,720700,109189
1400000US36081048100,"Census Tract 481, Queens County, New York",Queens,684500,211392
1400000US36081048200,"Census Tract 482, Queens County, New York",Queens,877200,60342
1400000US36081048301,"Census Tract 483.01, Queens County, New York",Queens,1083700,221493
1400000US36081048302,"Census Tract 483.02, Queens County, New York",Queens,941200,467585
1400000US36081048400,"Census Tract 484, Queens County, New York",Queens,715600,55083
1400000US36081048500,"Census Tract 485, Queens County, New York",Queens,552200,103861
1400000US36081048900,"Census Tract 489, Queens County, New York",Queens,864900,27638
1400000US36081049201,"Census Tract 492.01, Queens County, New York",Queens,806700,165553
1400000US36081049202,"Census Tract 492.02, Queens County, New York",Queens,748100,103668
1400000US36081049301,"Census Tract 493.01, Queens County, New York",Queens,892900,69981
1400000US36081049302,"Census Tract 493.02, Queens County, New York",Queens,687500,316171
1400000US36081049500,"Census Tract 495, Queens County, New York",Queens,838700,131225
1400000US36081049600,"Census Tract 496, Queens County, New York",Queens,634600,23014
1400000US36081049700,"Census Tract 497, Queens County, New York",Queens,901800,103392
1400000US36081049900,"Census Tract 499, Queens County, New York",Queens,917000,76770
1400000US36081050000,"Census Tract 500, Queens County, New York",Queens,970400,163778
1400000US36081050201,"Census Tract 502.01, Queens County, New York",Queens,741400,117317
1400000US36081050202,"Census Tract 502.02, Queens County, New York",Queens,675600,79020
1400000US36081050400,"Census Tract 504, Queens County, New York",Queens,660800,57041
1400000US36081050500,"Census Tract 505, Queens County, New York",Queens,951200,143417
1400000US36081050600,"Census Tract 506, Queens County, New York",Queens,635400,38875
1400000US36081050700,"Census Tract 507, Queens County, New York",Queens,897400,50058
1400000US36081050800,"Census Tract 508, Queens County, New York",Queens,631200,60860
1400000US36081051000,"Census Tract 510, Queens County, New York",Queens,653700,35894
1400000US36081051100,"Census Tract 511, Queens County, New York",Queens,872200,43081
1400000US36081051200,"Census Tract 512, Queens County, New York",Queens,645600,43854
1400000US36081051300,"Census Tract 513, Queens County, New York",Queens,880100,61018
1400000US36081051500,"Census Tract 515, Queens County, New York",Queens,632100,162102
1400000US36081051600,"Census Tract 516, Queens County, New York",Queens,645200,61707
1400000US36081051700,"Census Tract 517, Queens County, New York",Queens,760100,94628
1400000US36081051800,"Census Tract 518, Queens County, New York",Queens,615600,15257
1400000US36081052000,"Census Tract 520, Queens County, New York",Queens,638700,21214
1400000US36081052100,"Census Tract 521, Queens County, New York",Queens,868200,115607
1400000US36081052200,"Census Tract 522, Queens County, New York",Queens,613700,45479
1400000US36081052400,"Census Tract 524, Queens County, New York",Queens,637000,36383
1400000US36081052500,"Census Tract 525, Queens County, New York",Queens,852800,52964
1400000US36081052600,"Census Tract 526, Queens County, New York",Queens,660800,39177
1400000US36081052800,"Census Tract 528, Queens County, New York",Queens,708100,69435
1400000US36081053000,"Census Tract 530, Queens County, New York",Queens,599100,27979
1400000US36081053100,"Census Tract 531, Queens County, New York",Queens,805600,91561
1400000US36081053200,"Census Tract 532, Queens County, New York",Queens,632700,47638
1400000US36081053401,"Census Tract 534.01, Queens County, New York",Queens,615700,25913
1400000US36081053501,"Census Tract 535.01, Queens County, New York",Queens,654300,67801
1400000US36081053502,"Census Tract 535.02, Queens County, New York",Queens,-666666666,-222222222
1400000US36081053601,"Census Tract 536.01, Queens County, New York",Queens,637700,17598
1400000US36081053800,"Census Tract 538, Queens County, New York",Queens,669900,57567
1400000US36081053901,"Census Tract 539.01, Queens County, New York",Queens,954000,216858
1400000US36081053902,"Census Tract 539.02, Queens County, New York",Queens,-666666666,-222222222
1400000US36081054000,"Census Tract 540, Queens County, New York",Queens,738800,100645
1400000US36081054200,"Census Tract 542, Queens County, New York",Queens,716700,69845
1400000US36081054500,"Census Tract 545, Queens County, New York",Queens,853900,133892
1400000US36081054700,"Census Tract 547, Queens County, New York",Queens,1757200,1364072
1400000US36081054800,"Census Tract 548, Queens County, New York",Queens,669200,26999
1400000US36081054900,"Census Tract 549, Queens County, New York",Queens,1567100,128794
1400000US36081055100,"Census Tract 551, Queens County, New York",Queens,849300,226173
1400000US36081055200,"Census Tract 552, Queens County, New York",Queens,732700,98756
1400000US36081055300,"Census Tract 553, Queens County, New York",Queens,916700,550403
1400000US36081055400,"Census Tract 554, Queens County, New York",Queens,685600,48777
1400000US36081055500,"Census Tract 555, Queens County, New York",Queens,721500,150083
1400000US36081055600,"Census Tract 556, Queens County, New York",Queens,694200,60341
1400000US36081055700,"Census Tract 557, Queens County, New York",Queens,834700,84788
1400000US36081055800,"Census Tract 558, Queens County, New York",Queens,754500,99309
1400000US36081055900,"Census Tract 559, Queens County, New York",Queens,886400,402022
1400000US36081056000,"Census Tract 560, Queens County, New York",Queens,680400,38973
1400000US36081056100,"Census Tract 561, Queens County, New York",Queens,-666666666,-222222222
1400000US36081056200,"Census Tract 562, Queens County, New York",Queens,645700,23489
1400000US36081056400,"Census Tract 564, Queens County, New York",Queens,615600,67769
1400000US36081056500,"Census Tract 565, Queens County, New York",Queens,961400,95440
1400000US36081056600,"Census Tract 566, Queens County, New York",Queens,721600,60528
1400000US36081056700,"Census Tract 567, Queens County, New York",Queens,830500,64923
1400000US36081056800,"Census Tract 568, Queens County, New York",Queens,713100,64083
1400000US36081057700,"Census Tract 577, Queens County, New York",Queens,1021500,180909
1400000US36081057900,"Census Tract 579, Queens County, New York",Queens,841700,97035
1400000US36081058000,"Census Tract 580, Queens County, New York",Queens,627700,31300
1400000US36081058100,"Census Tract 581, Queens County, New York",Queens,911100,134821
1400000US36081058200,"Census Tract 582, Queens County, New York",Queens,659100,48863
1400000US36081058300,"Census Tract 583, Queens County, New York",Queens,1037500,129363
1400000US36081058500,"Census Tract 585, Queens County, New York",Queens,1105300,562441
1400000US36081058700,"Census Tract 587, Queens County, New York",Queens,1107000,31839
1400000US36081058900,"Census Tract 589, Queens County, New York",Queens,1229800,299396
1400000US36081059000,"Census Tract 590, Queens County, New York",Queens,663100,50803
1400000US36081059100,"Census Tract 591, Queens County, New York",Queens,1429200,394913
1400000US36081059200,"Census Tract 592, Queens County, New York",Queens,753300,90353
1400000US36081059300,"Census Tract 593, Queens County, New York",Queens,874100,146562
1400000US36081059400,"Census Tract 594, Queens County, New York",Queens,620600,33537
1400000US36081059501,"Census Tract 595.01, Queens County, New York",Queens,771600,309597
1400000US36081059502,"Census Tract 595.02, Queens County, New York",Queens,965700,117296
1400000US36081059600,"Census Tract 596, Queens County, New York",Queens,632600,30137
1400000US36081059800,"Census Tract 598, Queens County, New York",Queens,657300,55541
1400000US36081059900,"Census Tract 599, Queens County, New York",Queens,884200,33590
1400000US36081060000,"Census Tract 600, Queens County, New York",Queens,626300,16909
1400000US36081060100,"Census Tract 601, Queens County, New York",Queens,875500,36707
1400000US36081060300,"Census Tract 603, Queens County, New York",Queens,844500,33533
1400000US36081060600,"Census Tract 606, Queens County, New York",Queens,668400,90621
1400000US36081060701,"Census Tract 607.01, Queens County, New York",Queens,-666666666,-222222222
1400000US36081060800,"Census Tract 608, Queens County, New York",Queens,656100,31685
1400000US36081061000,"Census Tract 610, Queens County, New York",Queens,619700,31480
1400000US36081061200,"Census Tract 612, Queens County, New York",Queens,673300,29376
1400000US36081061301,"Census Tract 613.01, Queens County, New York",Queens,750000,181627
1400000US36081061302,"Census Tract 613.02, Queens County, New York",Queens,-666666666,-222222222
1400000US36081061400,"Census Tract 614, Queens County, New York",Queens,630200,25136
1400000US36081061601,"Census Tract 616.01, Queens County, New York",Queens,605900,26956
1400000US36081061602,"Census Tract 616.02, Queens County, New York",Queens,676300,46337
1400000US36081061800,"Census Tract 618, Queens County, New York",Queens,513100,239863
1400000US36081061900,"Census Tract 619, Queens County, New York",Queens,947200,126546
1400000US36081062000,"Census Tract 620, Queens County, New York",Queens,605600,39600
1400000US36081062100,"Census Tract 621, Queens County, New York",Queens,885800,106136
1400000US36081062200,"Census Tract 622, Queens County, New York",Queens,672500,35609
1400000US36081062300,"Census Tract 623, Queens County, New York",Queens,756100,149348
1400000US36081062400,"Census Tract 624, Queens County, New York",Queens,-666666666,-222222222
1400000US36081062500,"Census Tract 625, Queens County, New York",Queens,678300,88404
1400000US36081062600,"Census Tract 626, Queens County, New York",Queens,628600,27799
1400000US36081062700,"Census Tract 627, Queens County, New York",Queens,703100,97836
1400000US36081062900,"Census Tract 629, Queens County, New York",Queens,966300,92120
1400000US36081063000,"Census Tract 630, Queens County, New York",Queens,605800,60090
1400000US36081063200,"Census Tract 632, Queens County, New York",Queens,638600,27827
1400000US36081063301,"Census Tract 633.01, Queens County, New York",Queens,822600,48700
1400000US36081063302,"Census Tract 633.02, Queens County, New York",Queens,811100,63331
1400000US36081063500,"Census Tract 635, Queens County, New York",Queens,860900,41422
1400000US36081063700,"Census Tract 637, Queens County, New York",Queens,869700,44418
1400000US36081063800,"Census Tract 638, Queens County, New York",Queens,689900,59739
1400000US36081063900,"Census Tract 639, Queens County, New York",Queens,455900,51980
1400000US36081064101,"Census Tract 641.01, Queens County, New York",Queens,305300,24842
1400000US36081064102,"Census Tract 641.02, Queens County, New York",Queens,-666666666,-222222222
1400000US36081064500,"Census Tract 645, Queens County, New York",Queens,965900,72535
1400000US36081064600,"Census Tract 646, Queens County, New York",Queens,711500,47189
1400000US36081065000,"Census Tract 650, Queens County, New York",Queens,728600,65839
1400000US36081065401,"Census Tract 654.01, Queens County, New York",Queens,644200,43602
1400000US36081065402,"Census Tract 654.02, Queens County, New York",Queens,-666666666,-222222222
1400000US36081065501,"Census Tract 655.01, Queens County, New York",Queens,-666666666,-222222222
1400000US36081065600,"Census Tract 656, Queens County, New York",Queens,675200,70063
1400000US36081065702,"Census Tract 657.02, Queens County, New York",Queens,811300,73016
1400000US36081065703,"Census Tract 657.03, Queens County, New York",Queens,916300,42338
1400000US36081065900,"Census Tract 659, Queens County, New York",Queens,843600,44404
1400000US36081066000,"Census Tract 660, Queens County, New York",Queens,574000,40686
1400000US36081066100,"Census Tract 661, Queens County, New York",Queens,854400,36725
1400000US36081066301,"Census Tract 663.01, Queens County, New York",Queens,894600,35076
1400000US36081066302,"Census Tract 663.02, Queens County, New York",Queens,-666666666,-222222222
1400000US36081066401,"Census Tract 664.01, Queens County, New York",Queens,695600,92999
1400000US36081066402,"Census Tract 664.02, Queens County, New York",Queens,787200,77522
1400000US36081066403,"Census Tract 664.03, Queens County, New York",Queens,760200,66253
1400000US36081066404,"Census Tract 664.04, Queens County, New York",Queens,-666666666,-222222222
1400000US36081066501,"Census Tract 665.01, Queens County, New York",Queens,921100,111875
1400000US36081066701,"Census Tract 667.01, Queens County, New York",Queens,858300,42463
1400000US36081066900,"Census Tract 669, Queens County, New York",Queens,1001000,78166
1400000US36081067100,"Census Tract 671, Queens County, New York",Queens,879200,18543
1400000US36081067700,"Census Tract 677, Queens County, New York",Queens,920300,44989
1400000US36081067900,"Census Tract 679, Queens County, New York",Queens,920500,93111
1400000US36081068000,"Census Tract 680, Queens County, New York",Queens,644700,50031
1400000US36081068200,"Census Tract 682, Queens County, New York",Queens,693900,88897
1400000US36081068300,"Census Tract 683, Queens County, New York",Queens,472400,82531
1400000US36081068700,"Census Tract 687, Queens County, New York",Queens,785200,401292
1400000US36081069000,"Census Tract 690, Queens County, New York",Queens,718500,87031
1400000US36081069300,"Census Tract 693, Queens County, New York",Queens,487500,122039
1400000US36081069400,"Census Tract 694, Queens County, New York",Queens,660600,69036
1400000US36081069500,"Census Tract 695, Queens County, New York",Queens,837700,69740
1400000US36081069701,"Census Tract 697.01, Queens County, New York",Queens,387000,90828
1400000US36081069702,"Census Tract 697.02, Queens County, New York",Queens,978400,161880
1400000US36081070300,"Census Tract 703, Queens County, New York",Queens,829500,69129
1400000US36081070700,"Census Tract 707, Queens County, New York",Queens,978400,69053
1400000US36081070900,"Census Tract 709, Queens County, New York",Queens,937500,210762
1400000US36081071100,"Census Tract 711, Queens County, New York",Queens,518000,178827
1400000US36081071303,"Census Tract 713.03, Queens County, New York",Queens,366000,25966
1400000US36081071304,"Census Tract 713.04, Queens County, New York",Queens,430200,86667
1400000US36081071305,"Census Tract 713.05, Queens County, New York",Queens,483600,57370
1400000US36081071306,"Census Tract 713.06, Queens County, New York",Queens,398700,49921
1400000US36081071600,"Census Tract 716, Queens County, New York",Queens,-666666666,-222222222
1400000US36081071701,"Census Tract 717.01, Queens County, New York",Queens,386900,69410
1400000US36081071702,"Census Tract 717.02, Queens County, New York",Queens,383600,57310
1400000US36081071900,"Census Tract 719, Queens County, New York",Queens,869900,35546
1400000US36081072100,"Census Tract 721, Queens County, New York",Queens,399300,38553
1400000US36081072300,"Census Tract 723, Queens County, New York",Queens,1592500,333029
1400000US36081072900,"Census Tract 729, Queens County, New York",Queens,1100000,47530
1400000US36081073100,"Census Tract 731, Queens County, New York",Queens,1264900,93518
1400000US36081073700,"Census Tract 737, Queens County, New York",Queens,840000,553611
1400000US36081073900,"Census Tract 739, Queens County, New York",Queens,515800,150090
1400000US36081074100,"Census Tract 741, Queens County, New York",Queens,379300,31769
1400000US36081074300,"Census Tract 743, Queens County, New York",Queens,466300,50358
1400000US36081074500,"Census Tract 745, Queens County, New York",Queens,617600,136242
1400000US36081074700,"Census Tract 747, Queens County, New York",Queens,745800,436715
1400000US36081074900,"Census Tract 749, Queens County, New York",Queens,1796700,184677
1400000US36081075701,"Census Tract 757.01, Queens County, New York",Queens,457100,29969
1400000US36081075702,"Census Tract 757.02, Queens County, New York",Queens,500800,103802
1400000US36081076901,"Census Tract 769.01, Queens County, New York",Queens,459400,59629
1400000US36081076902,"Census Tract 769.02, Queens County, New York",Queens,1071400,959947
1400000US36081077300,"Census Tract 773, Queens County, New York",Queens,369600,24513
1400000US36081077500,"Census Tract 775, Queens County, New York",Queens,810200,387905
1400000US36081077902,"Census Tract 779.02, Queens County, New York",Queens,933900,52745
1400000US36081077903,"Census Tract 779.03, Queens County, New York",Queens,365900,95505
1400000US36081077904,"Census Tract 779.04, Queens County, New York",Queens,711900,270293
1400000US36081077905,"Census Tract 779.05, Queens County, New York",Queens,310800,39120
1400000US36081077906,"Census Tract 779.06, Queens County, New York",Queens,329000,43189
1400000US36081077907,"Census Tract 779.07, Queens County, New York",Queens,945600,161198
1400000US36081077908,"Census Tract 779.08, Queens County, New York",Queens,-666666666,-222222222
1400000US36081078800,"Census Tract 788, Queens County, New York",Queens,614000,83878
1400000US36081079000,"Census Tract 790, Queens County, New York",Queens,728300,69816
1400000US36081079200,"Census Tract 792, Queens County, New York",Queens,681200,123335
1400000US36081079300,"Census Tract 793, Queens County, New York",Queens,-666666666,-222222222
1400000US36081079701,"Census Tract 797.01, Queens County, New York",Queens,508300,100170
1400000US36081079702,"Census Tract 797.02, Queens County, New York",Queens,531300,178687
1400000US36081079900,"Census Tract 799, Queens County, New York",Queens,1017600,247573
1400000US36081080301,"Census Tract 803.01, Queens County, New York",Queens,954900,391696
1400000US36081080302,"Census Tract 803.02, Queens County, New York",Queens,916200,47925
1400000US36081080900,"Census Tract 809, Queens County, New York",Queens,330700,44612
1400000US36081081400,"Census Tract 814, Queens County, New York",Queens,624600,75319
1400000US36081081800,"Census Tract 818, Queens County, New York",Queens,635800,67497
1400000US36081083700,"Census Tract 837, Queens County, New York",Queens,925200,34466
1400000US36081083800,"Census Tract 838, Queens County, New York",Queens,709900,58489
1400000US36081084000,"Census Tract 840, Queens County, New York",Queens,734000,72986
1400000US36081084500,"Census Tract 845, Queens County, New York",Queens,625000,454504
1400000US36081084601,"Census Tract 846.01, Queens County, New York",Queens,846400,47378
1400000US36081084602,"Census Tract 846.02, Queens County, New York",Queens,729200,162589
1400000US36081084901,"Census Tract 849.01, Queens County, New York",Queens,803600,129173
1400000US36081084902,"Census Tract 849.02, Queens County, New York",Queens,501600,70248
1400000US36081085300,"Census Tract 853, Queens County, New York",Queens,595400,139154
1400000US36081085500,"Census Tract 855, Queens County, New York",Queens,321700,49656
1400000US36081085700,"Census Tract 857, Queens County, New York",Queens,599100,70121
1400000US36081085900,"Census Tract 859, Queens County, New York",Queens,437700,26991
1400000US36081086100,"Census Tract 861, Queens County, New York",Queens,479800,92621
1400000US36081086300,"Census Tract 863, Queens County, New York",Queens,400400,101710
1400000US36081086400,"Census Tract 864, Queens County, New York",Queens,677500,38017
1400000US36081086500,"Census Tract 865, Queens County, New York",Queens,535400,171928
1400000US36081086900,"Census Tract 869, Queens County, New York",Queens,920500,170553
1400000US36081087100,"Census Tract 871, Queens County, New York",Queens,866500,235512
1400000US36081088400,"Census Tract 884, Queens County, New York",Queens,804300,62283
1400000US36081088902,"Census Tract 889.02, Queens County, New York",Queens,372700,30013
1400000US36081088903,"Census Tract 889.03, Queens County, New York",Queens,368600,18991
1400000US36081089201,"Census Tract 892.01, Queens County, New York",Queens,884100,28185
1400000US36081089202,"Census Tract 892.02, Queens County, New York",Queens,-666666666,-222222222
1400000US36081090700,"Census Tract 907, Queens County, New York",Queens,974700,114817
1400000US36081091602,"Census Tract 916.02, Queens County, New York",Queens,-666666666,-222222222
1400000US36081091603,"Census Tract 916.03, Queens County, New York",Queens,720200,49449
1400000US36081091604,"Census Tract 916.04, Queens County, New York",Queens,-666666666,-222222222
1400000US36081091800,"Census Tract 918, Queens County, New York",Queens,-666666666,-222222222
1400000US36081091900,"Census Tract 919, Queens County, New York",Queens,935400,98965
1400000US36081092200,"Census Tract 922, Queens County, New York",Queens,1064100,88159
1400000US36081092500,"Census Tract 925, Queens County, New York",Queens,886200,56007
1400000US36081092800,"Census Tract 928, Queens County, New York",Queens,1182000,149563
1400000US36081092900,"Census Tract 929, Queens County, New York",Queens,880000,54175
1400000US36081093401,"Census Tract 934.01, Queens County, New York",Queens,829100,49092
1400000US36081093402,"Census Tract 934.02, Queens County, New York",Queens,805300,94593
1400000US36081093800,"Census Tract 938, Queens County, New York",Queens,-666666666,-222222222
1400000US36081093900,"Census Tract 939, Queens County, New York",Queens,871900,58508
1400000US36081094201,"Census Tract 942.01, Queens County, New York",Queens,509800,131613
1400000US36081094202,"Census Tract 942.02, Queens County, New York",Queens,482000,113147
1400000US36081094203,"Census Tract 942.03, Queens County, New York",Queens,171600,148137
1400000US36081094500,"Census Tract 945, Queens County, New York",Queens,1028200,90456
1400000US36081094700,"Census Tract 947, Queens County, New York",Queens,914600,60992
1400000US36081095400,"Census Tract 954, Queens County, New York",Queens,689800,128530
1400000US36081096400,"Census Tract 964, Queens County, New York",Queens,780900,111830
1400000US36081097202,"Census Tract 972.02, Queens County, New York",Queens,-666666666,-222222222
1400000US36081097204,"Census Tract 972.04, Queens County, New York",Queens,410200,66418
1400000US36081097205,"Census Tract 972.05, Queens County, New York",Queens,-666666666,-222222222
1400000US36081097206,"Census Tract 972.06, Queens County, New York",Queens,579200,114664
1400000US36081097207,"Census Tract 972.07, Queens County, New York",Queens,-666666666,-222222222
1400000US36081097300,"Census Tract 973, Queens County, New York",Queens,1081900,78855
1400000US36081098100,"Census Tract 981, Queens County, New York",Queens,1105000,68056
1400000US36081098700,"Census Tract 987, Queens County, New York",Queens,930700,56627
1400000US36081099100,"Census Tract 991, Queens County, New York",Queens,645800,186950
1400000US36081099200,"Census Tract 992, Queens County, New York",Queens,601900,112582
1400000US36081099701,"Census Tract 997.01, Queens County, New York",Queens,382500,59940
1400000US36081099703,"Census Tract 997.03, Queens County, New York",Queens,468100,33948
1400000US36081099704,"Census Tract 997.04, Queens County, New York",Queens,445900,51434
1400000US36081099705,"Census Tract 997.05, Queens County, New York",Queens,853500,33259
1400000US36081099801,"Census Tract 998.01, Queens County, New York",Queens,652200,50779
1400000US36081099802,"Census Tract 998.02, Queens County, New York",Queens,555000,135319
1400000US36081099900,"Census Tract 999, Queens County, New York",Queens,-666666666,-222222222
1400000US36081100801,"Census Tract 1008.01, Queens County, New York",Queens,729000,96876
1400000US36081100803,"Census Tract 1008.03, Queens County, New York",Queens,646600,71944
1400000US36081100804,"Census Tract 1008.04, Queens County, New York",Queens,786100,60492
1400000US36081101002,"Census Tract 1010.02, Queens County, New York",Queens,873900,308154
1400000US36081101003,"Census Tract 1010.03, Queens County, New York",Queens,857600,136699
1400000US36081101004,"Census Tract 1010.04, Queens County, New York",Queens,630400,94410
1400000US36081101700,"Census Tract 1017, Queens County, New York",Queens,799500,105182
1400000US36081102900,"Census Tract 1029, Queens County, New York",Queens,813600,116716
1400000US36081103201,"Census Tract 1032.01, Queens County, New York",Queens,368900,289317
1400000US36081103202,"Census Tract 1032.02, Queens County, New York",Queens,713300,121579
1400000US36081103300,"Census Tract 1033, Queens County, New York",Queens,1017000,78722
1400000US36081103900,"Census Tract 1039, Queens County, New York",Queens,993900,90332
1400000US36081104700,"Census Tract 1047, Queens County, New York",Queens,752800,637903
1400000US36081105900,"Census Tract 1059, Queens County, New York",Queens,991900,68680
1400000US36081107201,"Census Tract 1072.01, Queens County, New York",Queens,569100,32523
1400000US36081107202,"Census Tract 1072.02, Queens County, New York",Queens,-666666666,-222222222
1400000US36081108500,"Census Tract 1085, Queens County, New York",Queens,1046300,130635
1400000US36081109300,"Census Tract 1093, Queens County, New York",Queens,1221300,92354
1400000US36081109700,"Census Tract 1097, Queens County, New York",Queens,934400,50727
1400000US36081109900,"Census Tract 1099, Queens County, New York",Queens,853100,27470
1400000US36081111300,"Census Tract 1113, Queens County, New York",Queens,1201400,95161
1400000US36081112300,"Census Tract 1123, Queens County, New York",Queens,1167900,240628
1400000US36081112900,"Census Tract 1129, Queens County, New York",Queens,1003400,195957
1400000US36081113300,"Census Tract 1133, Queens County, New York",Queens,-666666666,-222222222
1400000US36081113900,"Census Tract 1139, Queens County, New York",Queens,869500,41321
1400000US36081114100,"Census Tract 1141, Queens County, New York",Queens,1012700,66820
1400000US36081114700,"Census Tract 1147, Queens County, New York",Queens,1055900,106305
1400000US36081115100,"Census Tract 1151, Queens County, New York",Queens,1102700,55319
1400000US36081115500,"Census Tract 1155, Queens County, New York",Queens,918300,64614
1400000US36081115700,"Census Tract 1157, Queens County, New York",Queens,781900,231255
1400000US36081115900,"Census Tract 1159, Queens County, New York",Queens,1138700,160837
1400000US36081116100,"Census Tract 1161, Queens County, New York",Queens,497200,168592
1400000US36081116301,"Census Tract 1163.01, Queens County, New York",Queens,621100,97456
1400000US36081116302,"Census Tract 1163.02, Queens County, New York",Queens,575700,75971
1400000US36081116700,"Census Tract 1167, Queens County, New York",Queens,945800,207442
1400000US36081117100,"Census Tract 1171, Queens County, New York",Queens,1255100,217970
1400000US36081117500,"Census Tract 1175, Queens County, New York",Queens,750000,344106
1400000US36081118100,"Census Tract 1181, Queens County, New York",Queens,1013400,190882
1400000US36081118500,"Census Tract 1185, Queens County, New York",Queens,1061300,163891
1400000US36081118700,"Census Tract 1187, Queens County, New York",Queens,985000,121960
1400000US36081118900,"Census Tract 1189, Queens County, New York",Queens,1056500,93070
1400000US36081119100,"Census Tract 1191, Queens County, New York",Queens,1060400,132360
1400000US36081119300,"Census Tract 1193, Queens County, New York",Queens,913200,65855
1400000US36081119500,"Census Tract 1195, Queens County, New York",Queens,917000,52757
1400000US36081119900,"Census Tract 1199, Queens County, New York",Queens,1004600,109292
1400000US36081120100,"Census Tract 1201, Queens County, New York",Queens,1015100,88659
1400000US36081120300,"Census Tract 1203, Queens County, New York",Queens,1217800,108085
1400000US36081120500,"Census Tract 1205, Queens County, New York",Queens,935700,111707
1400000US36081120701,"Census Tract 1207.01, Queens County, New York",Queens,966800,55195
1400000US36081120702,"Census Tract 1207.02, Queens County, New York",Queens,-666666666,-222222222
1400000US36081121100,"Census Tract 1211, Queens County, New York",Queens,-666666666,-222222222
1400000US36081121500,"Census Tract 1215, Queens County, New York",Queens,911600,51998
1400000US36081122300,"Census Tract 1223, Queens County, New York",Queens,1086300,211719
1400000US36081122702,"Census Tract 1227.02, Queens County, New York",Queens,-666666666,-222222222
1400000US36081122703,"Census Tract 1227.03, Queens County, New York",Queens,578100,517546
1400000US36081122704,"Census Tract 1227.04, Queens County, New York",Queens,641800,317358
1400000US36081124100,"Census Tract 1241, Queens County, New York",Queens,1017600,72735
1400000US36081124700,"Census Tract 1247, Queens County, New York",Queens,916100,29381
1400000US36081125700,"Census Tract 1257, Queens County, New York",Queens,901600,66828
1400000US36081126500,"Census Tract 1265, Queens County, New York",Queens,821300,54064
1400000US36081126700,"Census Tract 1267, Queens County, New York",Queens,767800,79528
1400000US36081127700,"Census Tract 1277, Queens County, New York",Queens,1195500,79030
1400000US36081128300,"Census Tract 1283, Queens County, New York",Queens,-666666666,-222222222
1400000US36081129102,"Census Tract 1291.02, Queens County, New York",Queens,1063200,57112
1400000US36081129103,"Census Tract 1291.03, Queens County, New York",Queens,299500,38980
1400000US36081129104,"Census Tract 1291.04, Queens County, New York",Queens,371800,13675
1400000US36081130100,"Census Tract 1301, Queens County, New York",Queens,349600,23860
1400000US36081133300,"Census Tract 1333, Queens County, New York",Queens,1055700,38035
1400000US36081133900,"Census Tract 1339, Queens County, New York",Queens,992800,78330
1400000US36081134100,"Census Tract 1341, Queens County, New York",Queens,1040400,63020
1400000US36081134701,"Census Tract 1347.01, Queens County, New York",Queens,1106800,205629
1400000US36081134702,"Census Tract 1347.02, Queens County, New York",Queens,764500,640642
1400000US36081136700,"Census Tract 1367, Queens County, New York",Queens,430400,55817
1400000US36081137700,"Census Tract 1377, Queens County, New York",Queens,892100,211245
1400000US36081138501,"Census Tract 1385.01, Queens County, New York",Queens,1183200,123606
1400000US36081138502,"Census Tract 1385.02, Queens County, New York",Queens,-666666666,-222222222
1400000US36081139900,"Census Tract 1399, Queens County, New York",Queens,1077100,46411
1400000US36081140300,"Census Tract 1403, Queens County, New York",Queens,911900,35326
1400000US36081140901,"Census Tract 1409.01, Queens County, New York",Queens,1037100,66647
1400000US36081140902,"Census Tract 1409.02, Queens County, New York",Queens,983500,57029
1400000US36081141700,"Census Tract 1417, Queens County, New York",Queens,967800,80649
1400000US36081142900,"Census Tract 1429, Queens County, New York",Queens,1039400,99227
1400000US36081143500,"Census Tract 1435, Queens County, New York",Queens,992600,72455
1400000US36081144100,"Census Tract 1441, Queens County, New York",Queens,1015700,109044
