geoid,tract_name,borough,B03002_E001,B03002_M001,B03002_E002,B03002_M002,B03002_E003,B03002_M003,B03002_E004,B03002_M004,B03002_E005,B03002_M005,B03002_E006,B03002_M006,B03002_E007,B03002_M007,B03002_E008,B03002_M008,B03002_E009,B03002_M009,B03002_E010,B03002_M010,B03002_E011,B03002_M011,B03002_E012,B03002_M012,B03002_E013,B03002_M013,B03002_E014,B03002_M014,B03002_E015,B03002_M015,B03002_E016,B03002_M016,B03002_E017,B03002_M017,B03002_E018,B03002_M018,B03002_E019,B03002_M019,B03002_E020,B03002_M020,B03002_E021,B03002_M021
1400000US36081021900,"Census Tract 219, Queens County, New York",Queens,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36081022001,"Census Tract 220.01, Queens County, New York",Queens,6402,920,3999,821,1287,461,1042,590,0,19,1142,308,0,19,47,54,481,384,304,351,177,157,2403,594,135,142,0,19,0,19,145,177,0,19,1573,553,550,296,505,272,45,79
1400000US36081022002,"Census Tract 220.02, Queens County, New York",Queens,6098,1180,4926,1188,2334,1021,871,475,0,19,1333,322,0,19,0,19,388,429,0,19,388,429,1172,378,93,147,0,19,22,37,22,37,0,19,599,301,436,270,391,268,45,55
1400000US36081022900,"Census Tract 229, Queens County, New York",Queens,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36081023000,"Census Tract 230, Queens County, New York",Queens,1848,389,1688,392,647,301,141,113,0,14,783,326,0,14,84,111,33,35,17,23,16,28,160,103,0,14,12,20,0,14,7,11,0,14,103,85,38,35,32,31,6,8
1400000US36081023200,"Census Tract 232, Queens County, New York",Queens,4896,837,4128,908,580,352,855,378,38,59,2119,678,0,14,356,324,180,124,74,105,106,69,768,352,95,99,12,20,0,14,11,17,0,14,545,364,105,69,83,59,22,33
1400000US36081023501,"Census Tract 235.01, Queens County, New York",Queens,3614,777,1413,513,240,135,49,59,0,14,993,492,0,14,108,143,23,36,0,14,23,36,2201,665,235,247,0,14,0,14,0,14,0,14,1109,486,857,564,824,557,33,51
1400000US36081023502,"Census Tract 235.02, Queens County, New York",Queens,2739,802,1187,217,421,166,0,14,0,14,650,177,0,14,48,75,68,65,2,5,66,65,1552,824,427,603,57,66,60,96,0,14,0,14,627,570,381,133,381,133,0,14
1400000US36081023600,"Census Tract 236, Queens County, New York",Queens,3594,618,2342,393,351,169,707,288,0,14,1233,378,0,14,0,14,51,42,20,27,31,33,1252,554,43,57,24,38,0,14,0,14,0,14,842,523,343,204,316,213,27,41
1400000US36081023800,"Census Tract 238, Queens County, New York",Queens,4502,631,2463,449,44,42,459,211,0,14,1632,370,0,14,149,208,179,137,91,88,88,105,2039,479,32,38,10,11,16,25,0,14,0,14,1806,498,175,123,175,123,0,14
1400000US36081024000,"Census Tract 240, Queens County, New York",Queens,6558,1249,3180,767,269,255,879,431,0,19,1439,708,0,19,417,329,176,185,164,182,12,22,3378,1239,0,19,31,49,10,17,0,19,0,19,3173,1245,164,121,164,121,0,19
1400000US36081024300,"Census Tract 243, Queens County, New York",Queens,5607,694,3084,582,1066,311,9,14,0,19,1984,505,0,19,0,19,25,38,0,19,25,38,2523,672,87,79,21,35,50,54,0,19,0,19,1000,457,1365,583,1365,583,0,19
1400000US36081024500,"Census Tract 245, Queens County, New York",Queens,5102,976,3491,952,1410,361,122,109,0,19,1817,870,0,19,0,19,142,110,20,32,122,105,1611,384,0,19,0,19,22,32,17,26,0,19,470,296,1102,560,846,514,256,307
1400000US36081024600,"Census Tract 246, Queens County, New York",Queens,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36081024700,"Census Tract 247, Queens County, New York",Queens,1506,345,1201,355,185,89,91,103,0,14,887,375,0,14,0,14,38,39,18,30,20,25,305,127,15,24,0,14,0,14,0,14,0,14,265,135,25,34,25,34,0,14
1400000US36081024900,"Census Tract 249, Queens County, New York",Queens,5228,1328,3490,544,1375,355,62,47,18,49,1923,503,0,19,0,19,112,115,29,65,83,96,1738,1204,38,55,0,19,0,19,0,19,0,19,226,196,1474,1199,1474,1199,0,19
1400000US36081025100,"Census Tract 251, Queens County, New York",Queens,5703,1027,3544,571,1982,418,49,15,37,63,1381,476,0,19,0,19,95,99,77,94,18,29,2159,907,150,139,0,19,22,35,0,19,0,19,284,322,1703,850,1652,845,51,67
1400000US36081025301,"Census Tract 253.01, Queens County, New York",Queens,3660,442,2448,496,1475,400,55,56,8,21,902,391,0,14,0,14,8,15,0,14,8,15,1212,295,95,95,24,40,60,79,0,14,0,14,643,270,390,237,344,218,46,52
1400000US36081025302,"Census Tract 253.02, Queens County, New York",Queens,3026,851,1445,348,589,255,6,11,0,14,799,292,0,14,38,54,13,19,0,14,13,19,1581,858,72,72,0,14,0,14,0,14,0,14,799,385,710,814,710,814,0,14
1400000US36081025401,"Census Tract 254.01, Queens County, New York",Queens,3750,1236,3392,1315,9,9,1995,1335,0,14,1208,496,0,14,179,137,1,3,0,14,1,3,358,325,14,23,3,7,0,14,0,14,0,14,317,297,24,101,24,101,0,14
1400000US36081025402,"Census Tract 254.02, Queens County, New York",Queens,6013,1063,4708,1124,46,51,1927,524,485,430,1839,1057,0,19,264,427,147,156,20,31,127,134,1305,606,0,19,23,96,7,36,0,19,0,19,1138,619,137,160,45,122,92,109
1400000US36081025500,"Census Tract 255, Queens County, New York",Queens,1390,321,1025,312,356,234,0,14,0,14,654,219,0,14,0,14,15,23,0,14,15,23,365,252,19,27,0,14,0,14,0,14,0,14,19,9,327,259,308,270,19,28
1400000US36081025700,"Census Tract 257, Queens County, New York",Queens,1453,300,938,273,213,92,17,17,0,14,631,245,0,14,0,14,77,55,0,14,77,55,515,191,139,98,0,14,0,14,0,14,0,14,71,91,305,154,260,149,45,62
1400000US36081025800,"Census Tract 258, Queens County, New York",Queens,2693,586,2345,611,0,14,1326,683,0,14,852,402,0,14,167,126,0,14,0,14,0,14,348,207,12,18,5,8,0,14,0,14,0,14,331,207,0,14,0,14,0,14
1400000US36081025900,"Census Tract 259, Queens County, New York",Queens,3060,403,1596,253,498,187,23,24,0,14,1040,173,0,14,24,27,11,17,11,17,0,14,1464,404,242,224,0,14,35,54,0,14,0,14,424,254,763,393,763,393,0,14
1400000US36081026000,"Census Tract 260, Queens County, New York",Queens,2894,636,2751,633,0,14,1865,603,0,14,832,334,0,14,6,9,48,61,40,60,8,13,143,96,0,14,3,5,0,14,0,14,0,14,123,100,17,26,17,26,0,14
1400000US36081026100,"Census Tract 261, Queens County, New York",Queens,7175,1096,4157,1044,663,331,0,19,55,77,3364,1058,0,19,0,19,75,74,0,19,75,74,3018,830,395,424,0,19,0,19,17,27,0,19,835,488,1771,598,1771,598,0,19
1400000US36081026200,"Census Tract 262, Queens County, New York",Queens,1554,470,1261,428,0,14,729,217,0,14,434,312,0,14,74,89,24,30,18,29,6,9,293,170,0,14,0,14,0,14,0,14,0,14,238,141,55,66,55,66,0,14
1400000US36081026300,"Census Tract 263, Queens County, New York",Queens,4559,1185,3689,885,222,145,86,80,0,14,3180,810,0,14,0,14,201,259,29,45,172,255,870,805,167,215,0,14,0,14,0,14,0,14,602,738,101,106,101,106,0,14
1400000US36081026400,"Census Tract 264, Queens County, New York",Queens,2479,441,1936,375,16,17,1447,367,0,14,191,135,0,14,58,82,224,141,165,137,59,59,543,265,0,14,16,24,0,14,9,16,0,14,513,270,5,11,5,11,0,14
1400000US36081026501,"Census Tract 265.01, Queens County, New York",Queens,3031,529,2240,473,660,354,114,134,0,14,1416,395,0,14,10,18,40,40,14,25,26,28,791,380,7,11,0,14,9,53,8,13,0,14,517,287,250,230,250,230,0,14
1400000US36081026502,"Census Tract 265.02, Queens County, New York",Queens,1393,392,516,186,32,32,9,13,0,14,469,187,0,14,0,14,6,9,0,14,6,9,877,395,336,340,0,14,0,14,0,14,0,14,62,68,479,290,479,290,0,14
1400000US36081026600,"Census Tract 266, Queens County, New York",Queens,1941,433,1781,411,3,6,1376,441,0,14,261,133,0,14,8,9,133,107,51,57,82,91,160,153,10,15,7,10,0,14,0,14,0,14,143,150,0,14,0,14,0,14
1400000US36081026700,"Census Tract 267, Queens County, New York",Queens,5219,645,2828,773,317,216,66,104,0,19,2354,846,0,19,57,67,34,40,0,19,34,40,2391,877,461,473,0,19,0,19,0,19,0,19,1529,954,401,262,401,262,0,19
1400000US36081026901,"Census Tract 269.01, Queens County, New York",Queens,4532,698,1589,447,117,65,0,14,0,14,1382,453,0,14,40,49,50,60,50,60,0,14,2943,762,114,91,10,15,19,29,0,14,0,14,2577,782,223,171,223,171,0,14
1400000US36081026902,"Census Tract 269.02, Queens County, New York",Queens,4447,610,2642,533,170,119,13,13,0,14,2334,542,0,14,0,14,125,103,114,106,11,23,1805,502,49,57,1,2,65,98,0,14,0,14,1332,538,358,208,348,204,10,22
1400000US36081027000,"Census Tract 270, Queens County, New York",Queens,1937,608,1720,427,275,323,815,251,0,14,261,165,0,14,301,194,68,88,68,88,0,14,217,217,168,211,11,17,0,14,11,19,0,14,24,32,3,7,3,7,0,14
1400000US36081027101,"Census Tract 271.01, Queens County, New York",Queens,5409,1042,3467,878,116,132,0,19,0,19,3304,880,0,19,47,93,0,19,0,19,0,19,1942,859,74,115,0,19,0,19,0,19,0,19,1479,655,389,451,377,449,12,23
1400000US36081027102,"Census Tract 271.02, Queens County, New York",Queens,2643,373,468,157,67,61,0,14,0,14,401,169,0,14,0,14,0,14,0,14,0,14,2175,352,18,29,0,14,28,44,0,14,0,14,1869,377,260,153,260,153,0,14
1400000US36081027200,"Census Tract 272, Queens County, New York",Queens,1921,437,1608,320,67,101,1048,280,0,14,280,225,0,14,122,122,91,126,74,121,17,28,313,336,0,14,0,14,0,14,0,14,0,14,313,336,0,14,0,14,0,14
1400000US36081027301,"Census Tract 273.01, Queens County, New York",Queens,3098,995,600,245,42,64,22,35,0,14,536,240,0,14,0,14,0,14,0,14,0,14,2498,986,636,918,0,14,0,14,0,14,0,14,1155,373,707,346,581,282,126,174
1400000US36081027302,"Census Tract 273.02, Queens County, New York",Queens,3813,705,1050,321,184,132,99,73,0,14,575,286,0,14,15,26,177,177,120,196,57,54,2763,730,612,578,17,28,23,29,0,14,0,14,1391,427,720,449,698,451,22,34
1400000US36081027400,"Census Tract 274, Queens County, New York",Queens,1871,341,1619,303,0,14,1117,365,0,14,348,178,0,14,135,117,19,20,19,20,0,14,252,151,0,14,51,59,0,14,0,14,0,14,163,134,38,57,38,57,0,14
1400000US36081027500,"Census Tract 275, Queens County, New York",Queens,6454,1078,2383,657,425,312,32,42,0,19,1787,634,0,19,77,139,62,73,53,71,9,21,4071,1109,253,258,50,83,0,19,30,42,0,19,2870,1055,868,507,863,510,5,15
1400000US36081027600,"Census Tract 276, Queens County, New York",Queens,1551,442,1113,381,7,11,852,331,0,14,141,101,0,14,113,151,0,14,0,14,0,14,438,300,0,14,62,49,0,14,0,14,0,14,310,304,66,60,66,60,0,14
1400000US36081027701,"Census Tract 277.01, Queens County, New York",Queens,3553,765,571,380,85,98,32,49,0,14,331,309,0,14,123,168,0,14,0,14,0,14,2982,763,117,137,0,14,0,14,0,14,0,14,2186,608,679,409,679,409,0,14
1400000US36081027702,"Census Tract 277.02, Queens County, New York",Queens,3397,757,1298,554,348,193,60,52,18,27,857,549,0,14,0,14,15,22,3,6,12,21,2099,600,337,273,6,10,98,117,0,14,0,14,686,351,972,417,928,432,44,52
1400000US36081027800,"Census Tract 278, Queens County, New York",Queens,2497,381,1978,383,0,14,1872,392,47,69,0,14,0,14,36,47,23,20,18,18,5,9,519,314,8,12,0,14,0,14,0,14,0,14,425,301,86,85,32,30,54,79
1400000US36081027900,"Census Tract 279, Queens County, New York",Queens,8551,1825,2325,866,690,282,89,120,18,29,661,221,193,240,118,161,556,575,31,53,525,584,6226,1286,682,658,0,19,190,268,0,19,103,135,1802,877,3449,1402,2942,1333,507,512
1400000US36081028000,"Census Tract 280, Queens County, New York",Queens,1717,357,1353,254,0,14,808,180,0,14,282,183,0,14,7,11,256,205,138,156,118,133,364,273,30,44,27,31,0,14,0,14,0,14,243,252,64,81,64,81,0,14
1400000US36081028100,"Census Tract 281, Queens County, New York",Queens,6090,708,2475,462,1823,380,50,59,0,19,346,256,0,19,28,53,228,194,79,110,149,149,3615,626,662,412,12,20,117,110,0,19,0,19,1760,486,1064,427,994,438,70,119
1400000US36081028200,"Census Tract 282, Queens County, New York",Queens,2028,462,1813,438,56,42,1551,461,0,14,159,115,0,14,10,15,37,32,9,15,28,29,215,155,0,14,0,14,0,14,0,14,0,14,215,155,0,14,0,14,0,14
1400000US36081028300,"Census Tract 283, Queens County, New York",Queens,7578,1094,3213,883,1544,496,209,191,0,19,915,298,0,19,0,19,545,676,0,19,545,676,4365,1001,716,565,300,306,72,81,0,19,0,19,1878,833,1399,570,1267,549,132,191
1400000US36081028400,"Census Tract 284, Queens County, New York",Queens,3343,641,3067,675,18,29,2800,677,0,14,14,21,0,14,85,111,150,157,141,154,9,16,276,235,0,14,105,159,0,14,0,14,0,14,171,180,0,14,0,14,0,14
1400000US36081028500,"Census Tract 285, Queens County, New York",Queens,4811,826,3065,388,1887,290,131,98,0,14,681,185,0,14,70,76,296,198,67,70,229,192,1746,787,260,158,0,14,92,95,0,14,0,14,237,148,1157,779,1140,766,17,27
1400000US36081028700,"Census Tract 287, Queens County, New York",Queens,6422,1220,4413,1198,1782,351,112,89,0,19,2147,1093,0,19,32,53,340,387,39,64,301,380,2009,501,472,345,15,24,63,73,0,19,0,19,690,330,769,393,613,386,156,156
1400000US36081028801,"Census Tract 288.01, Queens County, New York",Queens,2813,593,2608,600,85,71,2104,544,0,14,23,25,0,14,325,239,71,75,16,29,55,70,205,151,0,14,1,5,0,14,0,14,0,14,134,102,70,116,70,116,0,14
1400000US36081028802,"Census Tract 288.02, Queens County, New York",Queens,2343,567,1857,428,14,24,1599,447,0,14,174,200,0,14,0,14,70,53,52,49,18,18,486,387,227,365,68,4,4,7,0,14,0,14,158,113,29,46,29,46,0,14
1400000US36081028803,"Census Tract 288.03, Queens County, New York",Queens,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36081028900,"Census Tract 289, Queens County, New York",Queens,4859,1353,3810,1340,2117,1290,0,14,0,14,1321,321,0,14,64,75,308,186,32,52,276,171,1049,299,84,95,0,14,0,14,18,29,0,14,518,318,429,223,429,223,0,14
1400000US36081029100,"Census Tract 291, Queens County, New York",Queens,6259,864,4433,890,996,405,60,65,0,19,3324,852,0,19,0,19,53,68,6,11,47,66,1826,644,283,241,0,19,0,19,0,19,0,19,1088,540,455,295,302,189,153,241
1400000US36081029300,"Census Tract 293, Queens County, New York",Queens,1214,226,1033,241,134,97,4,6,0,14,793,213,0,14,0,14,102,76,0,14,102,76,181,90,46,51,0,14,0,14,0,14,0,14,54,80,81,55,81,55,0,14
1400000US36081029400,"Census Tract 294, Queens County, New York",Queens,8578,1369,7375,1412,26,41,6444,1390,122,194,30,42,0,19,229,291,524,269,235,208,289,173,1203,656,0,19,162,199,0,19,0,19,0,19,464,476,577,355,513,340,64,105
1400000US36081029500,"Census Tract 295, Queens County, New York",Queens,3527,569,2862,576,1385,360,155,156,0,14,1114,403,0,14,22,25,186,203,0,14,186,203,665,238,81,66,31,48,62,91,0,14,0,14,132,97,359,176,341,176,18,22
1400000US36081029700,"Census Tract 297, Queens County, New York",Queens,2391,337,1363,333,667,199,5,8,16,25,617,275,0,14,0,14,58,44,14,27,44,36,1028,300,228,204,0,14,8,10,0,14,0,14,125,110,667,238,667,238,0,14
1400000US36081029900,"Census Tract 299, Queens County, New York",Queens,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36081030600,"Census Tract 306, Queens County, New York",Queens,5516,840,4794,699,82,63,4024,719,0,19,503,294,0,19,71,73,114,76,94,73,20,26,722,455,0,19,66,58,0,19,0,19,0,19,253,238,403,350,403,350,0,19
1400000US36081030903,"Census Tract 309.03, Queens County, New York",Queens,5176,953,3684,941,1011,409,176,272,0,19,1964,935,0,19,0,19,533,486,388,484,145,165,1492,669,36,54,0,19,242,343,0,19,0,19,820,385,394,323,263,223,131,204
1400000US36081030904,"Census Tract 309.04, Queens County, New York",Queens,2721,467,1648,455,444,221,39,51,0,14,1074,379,0,14,24,36,67,56,67,56,0,14,1073,361,209,175,21,34,49,85,0,14,26,41,321,178,447,222,419,216,28,45
1400000US36081030905,"Census Tract 309.05, Queens County, New York",Queens,3780,861,2338,825,472,255,179,142,0,14,1687,814,0,14,0,14,0,14,0,14,0,14,1442,539,78,69,0,14,182,277,0,14,0,14,519,438,663,254,522,257,141,141
1400000US36081030906,"Census Tract 309.06, Queens County, New York",Queens,4116,669,2287,505,438,253,5,9,0,14,1835,472,0,14,0,14,9,15,0,14,9,15,1829,557,65,93,0,14,69,111,0,14,0,14,659,412,1036,429,1036,429,0,14
1400000US36081031700,"Census Tract 317, Queens County, New York",Queens,5965,1055,4676,1128,4091,1148,195,179,0,19,380,340,0,19,0,19,10,29,0,19,10,29,1289,483,509,400,130,102,0,19,0,19,0,19,200,203,450,161,373,170,77,60
1400000US36081032000,"Census Tract 320, Queens County, New York",Queens,5501,620,4531,662,318,174,3430,555,0,19,172,125,0,19,217,285,394,416,306,391,88,89,970,437,69,80,253,234,0,19,0,19,0,19,416,307,232,144,232,144,0,19
1400000US36081032700,"Census Tract 327, Queens County, New York",Queens,3742,685,1204,575,231,125,10,15,43,70,866,536,0,14,0,14,54,72,0,14,54,72,2538,638,63,58,0,14,22,36,0,14,0,14,1759,483,694,531,663,537,31,30
1400000US36081032800,"Census Tract 328, Queens County, New York",Queens,2882,478,2481,483,2,5,2306,464,0,14,4,6,0,14,127,136,42,34,23,23,19,23,401,238,0,14,63,57,21,30,0,14,0,14,290,232,27,27,16,15,11,16
1400000US36081032900,"Census Tract 329, Queens County, New York",Queens,3715,536,1738,532,159,117,527,354,0,14,917,434,0,14,113,130,22,25,5,8,17,23,1977,447,129,151,0,14,30,46,2,3,0,14,1569,463,247,120,223,119,24,39
1400000US36081033000,"Census Tract 330, Queens County, New York",Queens,6943,1116,6217,1126,97,119,5434,1162,0,19,214,169,0,19,143,168,329,303,11,17,318,303,726,385,0,19,39,37,21,33,0,19,0,19,578,379,88,83,88,83,0,19
1400000US36081033100,"Census Tract 331, Queens County, New York",Queens,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36081033401,"Census Tract 334.01, Queens County, New York",Queens,3928,524,3332,485,48,61,3159,497,0,14,57,70,0,14,68,114,0,14,0,14,0,14,596,301,0,14,450,321,0,14,0,14,0,14,127,132,19,24,19,24,0,14
1400000US36081033403,"Census Tract 334.03, Queens County, New York",Queens,4328,676,4128,670,70,62,3891,685,0,14,108,129,0,14,1,3,58,98,58,98,0,14,200,233,34,56,0,14,0,14,0,14,0,14,33,39,133,222,133,222,0,14
1400000US36081033404,"Census Tract 334.04, Queens County, New York",Queens,6091,1358,5925,1373,88,88,5259,1252,0,19,71,95,0,19,0,19,507,623,327,533,180,172,166,140,0,19,166,140,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US36081033405,"Census Tract 334.05, Queens County, New York",Queens,3643,563,3477,572,77,65,3210,591,0,14,0,14,0,14,77,85,113,85,14,23,99,80,166,149,0,14,112,106,0,14,0,14,0,14,42,48,12,20,0,14,12,20
1400000US36081033700,"Census Tract 337, Queens County, New York",Queens,2791,518,1009,485,269,213,132,209,0,14,590,404,0,14,18,30,0,14,0,14,0,14,1782,573,168,171,0,14,0,14,0,14,0,14,993,437,621,391,440,279,181,274
1400000US36081033900,"Census Tract 339, Queens County, New York",Queens,3166,538,1544,559,537,320,133,119,0,14,521,217,0,14,0,14,353,381,293,371,60,74,1622,347,99,102,75,90,79,100,0,14,0,14,890,435,479,252,423,252,56,68
1400000US36081034700,"Census Tract 347, Queens County, New York",Queens,3976,709,1266,422,264,217,467,296,0,14,517,341,0,14,0,14,18,22,1,2,17,22,2710,864,65,60,0,14,19,31,0,14,0,14,1829,938,797,347,784,348,13,18
1400000US36081035100,"Census Tract 351, Queens County, New York",Queens,3598,515,1053,259,282,155,138,121,0,14,505,189,0,14,77,112,51,39,40,37,11,19,2545,515,102,87,0,14,0,14,0,14,0,14,1797,522,646,195,613,194,33,34
1400000US36081035200,"Census Tract 352, Queens County, New York",Queens,2833,492,2500,527,35,4,1969,466,48,67,30,26,0,14,342,310,76,51,11,13,65,48,333,217,0,14,39,44,0,14,0,14,0,14,277,228,17,24,1,3,16,24
1400000US36081035300,"Census Tract 353, Queens County, New York",Queens,2143,557,774,340,107,155,307,167,0,14,180,166,0,14,8,11,172,257,163,250,9,14,1369,404,69,53,14,20,0,14,0,14,0,14,846,363,440,247,335,222,105,144
1400000US36081035700,"Census Tract 357, Queens County, New York",Queens,4448,808,2470,442,461,197,1305,323,0,14,650,330,0,14,0,14,54,47,22,31,32,35,1978,732,78,57,90,152,10,22,0,14,0,14,1160,658,640,234,614,237,26,37
1400000US36081035800,"Census Tract 358, Queens County, New York",Queens,4547,717,4500,713,121,129,3938,719,0,14,47,62,0,14,127,201,267,243,198,242,69,61,47,47,0,14,3,7,0,14,0,14,0,14,20,32,24,35,24,35,0,14
1400000US36081036100,"Census Tract 361, Queens County, New York",Queens,2608,539,1120,427,25,26,643,332,0,14,317,243,0,14,57,82,78,109,0,14,78,109,1488,499,124,111,4,7,9,16,0,14,0,14,1025,425,326,259,295,258,31,17
1400000US36081036300,"Census Tract 363, Queens County, New York",Queens,2033,354,795,177,91,112,540,153,0,14,138,108,0,14,17,15,9,14,9,14,0,14,1238,375,52,76,24,29,0,14,0,14,0,14,1025,338,137,204,137,204,0,14
1400000US36081036500,"Census Tract 365, Queens County, New York",Queens,3289,607,901,304,0,14,604,251,0,14,267,185,0,14,0,14,30,37,9,17,21,23,2388,507,155,134,0,14,68,71,0,14,0,14,1817,537,348,254,345,254,3,5
1400000US36081036600,"Census Tract 366, Queens County, New York",Queens,3131,535,2739,578,6,11,2525,568,0,14,128,145,0,14,73,117,7,11,7,11,0,14,392,290,0,14,74,86,0,14,0,14,0,14,140,193,178,205,178,205,0,14
1400000US36081036700,"Census Tract 367, Queens County, New York",Queens,2935,489,984,263,70,68,543,206,0,14,342,172,0,14,3,6,26,44,13,31,13,18,1951,594,48,39,18,21,0,14,0,14,0,14,1756,613,129,125,111,121,18,27
1400000US36081036800,"Census Tract 368, Queens County, New York",Queens,2918,688,2826,694,24,25,2521,701,0,14,0,14,0,14,138,123,143,127,39,60,104,113,92,110,0,14,3,6,0,14,0,14,0,14,89,110,0,14,0,14,0,14
1400000US36081037100,"Census Tract 371, Queens County, New York",Queens,1526,252,849,277,54,45,661,257,0,14,121,100,0,14,0,14,13,12,0,14,13,12,677,158,0,14,10,15,0,14,0,14,0,14,517,202,150,127,150,127,0,14
1400000US36081037300,"Census Tract 373, Queens County, New York",Queens,2420,555,691,257,66,54,399,218,0,14,171,115,0,14,36,59,19,27,19,27,0,14,1729,525,0,14,13,20,56,82,0,14,0,14,1398,561,262,157,214,140,48,50
1400000US36081037501,"Census Tract 375.01, Queens County, New York",Queens,1487,352,138,104,25,21,0,14,0,14,113,102,0,14,0,14,0,14,0,14,0,14,1349,388,164,214,0,14,27,41,0,14,0,14,1085,372,73,64,73,64,0,14
1400000US36081037502,"Census Tract 375.02, Queens County, New York",Queens,2669,760,628,401,17,25,454,390,0,14,141,77,0,14,10,16,6,13,6,13,0,14,2041,515,94,100,0,14,560,460,14,24,0,14,1217,459,156,150,156,150,0,14
1400000US36081037600,"Census Tract 376, Queens County, New York",Queens,6883,1266,6566,1224,14,24,6242,1208,0,19,81,95,0,19,209,268,20,31,0,19,20,31,317,335,18,27,2,5,0,19,0,19,0,19,253,341,44,67,44,67,0,19
1400000US36081037700,"Census Tract 377, Queens County, New York",Queens,3567,940,340,202,23,18,218,160,5,8,85,103,0,14,0,14,9,19,0,14,9,19,3227,969,342,359,33,49,0,14,0,14,0,14,2722,974,130,130,109,116,21,43
1400000US36081037900,"Census Tract 379, Queens County, New York",Queens,5841,1049,1025,607,4,4,651,641,0,19,370,208,0,19,0,19,0,19,0,19,0,19,4816,1004,400,390,0,19,63,139,0,19,0,19,3230,946,1123,610,980,593,143,184
1400000US36081038100,"Census Tract 381, Queens County, New York",Queens,6999,1076,1510,433,159,123,664,207,0,19,563,392,0,19,50,51,74,66,44,53,30,35,5489,1169,353,341,9,13,120,179,0,19,0,19,3346,871,1661,905,1541,896,120,118
1400000US36081038301,"Census Tract 383.01, Queens County, New York",Queens,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36081038302,"Census Tract 383.02, Queens County, New York",Queens,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36081038400,"Census Tract 384, Queens County, New York",Queens,2634,490,2518,480,96,8,2225,501,0,14,0,14,0,14,0,14,197,260,177,261,20,16,116,80,0,14,6,9,0,14,0,14,0,14,46,72,64,33,64,33,0,14
1400000US36081039400,"Census Tract 394, Queens County, New York",Queens,3289,518,2937,513,45,49,2462,351,19,29,42,51,0,14,1,3,368,393,9,14,359,392,352,260,0,14,66,58,36,57,0,14,0,14,234,253,16,24,16,24,0,14
1400000US36081039800,"Census Tract 398, Queens County, New York",Queens,1485,333,1368,331,16,19,1277,345,0,14,54,87,0,14,11,17,10,19,10,19,0,14,117,101,0,14,48,64,0,14,0,14,0,14,34,37,35,56,35,56,0,14
1400000US36081039901,"Census Tract 399.01, Queens County, New York",Queens,2504,483,579,254,89,84,10,37,30,46,365,222,0,14,85,133,0,14,0,14,0,14,1925,497,89,99,4,24,17,25,0,14,0,14,1704,457,111,82,111,82,0,14
1400000US36081039902,"Census Tract 399.02, Queens County, New York",Queens,1982,455,610,306,192,238,100,66,0,14,305,211,0,14,0,14,13,29,13,29,0,14,1372,456,38,115,79,104,0,14,0,14,0,14,961,445,294,124,267,126,27,36
1400000US36081040000,"Census Tract 400, Queens County, New York",Queens,1410,315,1349,311,55,55,1123,321,0,14,24,41,0,14,68,86,79,67,23,37,56,59,61,49,0,14,14,3,0,14,0,14,0,14,47,49,0,14,0,14,0,14
1400000US36081040101,"Census Tract 401.01, Queens County, New York",Queens,2251,590,333,142,40,42,8,14,0,14,268,156,0,14,17,27,0,14,0,14,0,14,1918,600,49,54,17,29,0,14,0,14,0,14,1557,567,295,158,225,133,70,88
1400000US36081040102,"Census Tract 401.02, Queens County, New York",Queens,3966,759,553,315,31,46,48,50,0,14,474,306,0,14,0,14,0,14,0,14,0,14,3413,730,468,437,0,14,42,69,0,14,0,14,2338,746,565,373,328,315,237,294
1400000US36081040200,"Census Tract 402, Queens County, New York",Queens,1557,366,1438,372,0,14,1173,294,0,14,33,40,0,14,71,78,161,145,156,145,5,9,119,113,0,14,13,21,0,14,0,14,0,14,106,112,0,14,0,14,0,14
