geoid,tract_name,borough,B08301_E001,B08301_M001,B08301_E002,B08301_M002,B08301_E003,B08301_M003,B08301_E004,B08301_M004,B08301_E005,B08301_M005,B08301_E006,B08301_M006,B08301_E007,B08301_M007,B08301_E008,B08301_M008,B08301_E009,B08301_M009,B08301_E010,B08301_M010,B08301_E011,B08301_M011,B08301_E012,B08301_M012,B08301_E013,B08301_M013,B08301_E014,B08301_M014,B08301_E015,B08301_M015,B08301_E016,B08301_M016,B08301_E017,B08301_M017,B08301_E018,B08301_M018,B08301_E019,B08301_M019,B08301_E020,B08301_M020,B08301_E021,B08301_M021
1400000US36005017902,"Census Tract 179.02, Bronx County, New York",Bronx,1187,290,66,76,66,76,0,14,0,14,0,14,0,14,0,14,0,14,805,280,140,122,665,293,0,14,0,14,0,14,20,31,0,14,0,14,119,79,100,88,77,94
1400000US36005018101,"Census Tract 181.01, Bronx County, New York",Bronx,1289,376,460,287,460,287,0,14,0,14,0,14,0,14,0,14,0,14,740,272,321,189,419,206,0,14,0,14,0,14,39,44,0,14,0,14,0,14,14,22,36,45
1400000US36005018102,"Census Tract 181.02, Bronx County, New York",Bronx,2276,441,525,290,391,272,134,108,134,108,0,19,0,19,0,19,0,19,1341,372,332,194,1009,303,0,19,0,19,0,19,0,19,0,19,0,19,300,180,72,71,38,45
1400000US36005018301,"Census Tract 183.01, Bronx County, New York",Bronx,1642,262,284,134,212,127,72,55,60,52,12,18,0,14,0,14,0,14,881,231,167,109,714,194,0,14,0,14,0,14,19,29,0,14,37,41,253,163,0,14,168,86
1400000US36005018302,"Census Tract 183.02, Bronx County, New York",Bronx,1572,420,200,192,200,192,0,14,0,14,0,14,0,14,0,14,0,14,932,210,306,143,626,220,0,14,0,14,0,14,230,343,0,14,10,17,83,64,39,50,78,78
1400000US36005018400,"Census Tract 184, Bronx County, New York",Bronx,1844,415,964,253,929,233,35,52,18,27,17,25,0,14,0,14,0,14,628,180,111,63,499,170,0,14,0,14,18,30,0,14,10,24,0,14,27,49,30,45,185,121
1400000US36005018501,"Census Tract 185.01, Bronx County, New York",Bronx,1474,530,365,136,365,136,0,14,0,14,0,14,0,14,0,14,0,14,866,460,443,216,423,314,0,14,0,14,0,14,155,186,0,14,26,43,0,14,0,14,62,75
1400000US36005018502,"Census Tract 185.02, Bronx County, New York",Bronx,1643,526,570,284,570,284,0,19,0,19,0,19,0,19,0,19,0,19,693,459,405,330,288,232,0,19,0,19,0,19,18,35,0,19,16,24,119,117,0,19,227,101
1400000US36005018900,"Census Tract 189, Bronx County, New York",Bronx,3670,540,662,303,503,257,159,144,120,135,39,63,0,19,0,19,0,19,2174,435,450,232,1713,376,0,19,0,19,11,18,249,175,0,19,73,120,133,161,0,19,379,273
1400000US36005019300,"Census Tract 193, Bronx County, New York",Bronx,2653,902,434,243,185,126,249,205,137,192,0,19,0,19,0,19,112,154,1977,895,528,331,1449,846,0,19,0,19,0,19,40,63,0,19,0,19,75,117,0,19,127,198
1400000US36005019400,"Census Tract 194, Bronx County, New York",Bronx,1054,259,408,145,309,115,99,80,91,79,8,14,0,14,0,14,0,14,466,183,91,71,355,171,0,14,20,23,0,14,0,14,0,14,0,14,64,48,0,14,116,75
1400000US36005019500,"Census Tract 195, Bronx County, New York",Bronx,2498,666,639,383,577,391,62,83,56,80,0,19,0,19,0,19,6,20,1420,472,89,95,1331,460,0,19,0,19,0,19,49,60,0,19,54,87,150,188,0,19,186,125
1400000US36005019700,"Census Tract 197, Bronx County, New York",Bronx,2631,701,267,234,198,175,69,112,69,112,0,19,0,19,0,19,0,19,1770,544,193,146,1538,501,39,63,0,19,0,19,134,112,0,19,0,19,294,216,71,116,95,88
1400000US36005019900,"Census Tract 199, Bronx County, New York",Bronx,3114,649,745,337,460,232,285,198,101,92,0,19,35,55,149,167,0,19,1961,559,718,373,1174,551,69,77,0,19,0,19,45,53,0,19,0,19,75,89,0,19,288,217
1400000US36005020000,"Census Tract 200, Bronx County, New York",Bronx,1657,320,340,125,316,120,24,47,24,47,0,14,0,14,0,14,0,14,871,243,120,92,700,230,27,39,24,39,0,14,18,22,0,14,20,29,293,152,42,38,73,70
1400000US36005020100,"Census Tract 201, Bronx County, New York",Bronx,969,178,221,132,139,106,82,83,53,72,0,14,29,47,0,14,0,14,731,173,315,168,351,184,65,83,0,14,0,14,4,9,0,14,0,14,13,23,0,14,0,14
1400000US36005020200,"Census Tract 202, Bronx County, New York",Bronx,1137,195,235,85,223,84,12,20,12,20,0,14,0,14,0,14,0,14,647,172,126,73,503,159,18,26,0,14,0,14,31,34,7,11,0,14,114,87,0,14,103,80
1400000US36005020400,"Census Tract 204, Bronx County, New York",Bronx,1074,262,320,162,284,129,36,54,36,54,0,14,0,14,0,14,0,14,630,234,196,130,404,193,30,36,0,14,0,14,0,14,0,14,0,14,113,80,0,14,11,16
1400000US36005020501,"Census Tract 205.01, Bronx County, New York",Bronx,2409,679,731,614,616,588,115,98,21,35,0,19,0,19,0,19,94,89,1347,449,725,354,488,258,60,85,74,119,0,19,30,46,0,19,0,19,116,136,0,19,185,129
1400000US36005020502,"Census Tract 205.02, Bronx County, New York",Bronx,882,187,125,62,117,58,8,13,0,14,8,13,0,14,0,14,0,14,610,163,154,104,376,151,80,47,0,14,0,14,20,22,0,14,0,14,48,61,13,22,66,62
1400000US36005020601,"Census Tract 206.01, Bronx County, New York",Bronx,1317,350,337,136,297,132,40,48,25,38,15,26,0,14,0,14,0,14,856,299,250,171,590,212,16,27,0,14,0,14,12,16,28,46,0,14,62,56,0,14,22,32
1400000US36005020900,"Census Tract 209, Bronx County, New York",Bronx,1895,339,312,156,251,140,61,74,45,70,0,14,0,14,16,25,0,14,1096,309,183,106,897,269,16,26,0,14,0,14,57,68,0,14,0,14,341,189,18,29,71,71
1400000US36005021001,"Census Tract 210.01, Bronx County, New York",Bronx,2821,374,471,200,376,163,95,86,95,86,0,19,0,19,0,19,0,19,1779,320,727,254,1032,333,0,19,0,19,20,32,167,130,0,19,0,19,180,124,33,55,191,135
1400000US36005021002,"Census Tract 210.02, Bronx County, New York",Bronx,3297,734,947,481,929,481,18,32,0,19,18,32,0,19,0,19,0,19,1464,469,357,165,1033,426,0,19,0,19,74,93,86,97,0,19,0,19,295,133,11,19,494,199
1400000US36005021100,"Census Tract 211, Bronx County, New York",Bronx,2132,535,427,228,380,224,47,66,47,66,0,19,0,19,0,19,0,19,1124,277,451,171,673,230,0,19,0,19,0,19,0,19,0,19,4,15,139,118,32,51,406,324
1400000US36005021200,"Census Tract 212, Bronx County, New York",Bronx,2152,463,463,201,300,146,163,141,68,81,60,98,0,19,35,46,0,19,1280,386,254,234,1026,262,0,19,0,19,0,19,6,9,0,19,0,19,229,136,56,56,118,94
1400000US36005021301,"Census Tract 213.01, Bronx County, New York",Bronx,365,101,80,54,80,54,0,14,0,14,0,14,0,14,0,14,0,14,211,76,134,78,77,54,0,14,0,14,0,14,0,14,0,14,15,22,0,14,0,14,59,66
1400000US36005021302,"Census Tract 213.02, Bronx County, New York",Bronx,2178,389,455,139,284,137,171,86,171,86,0,19,0,19,0,19,0,19,1183,353,253,156,890,285,40,59,0,19,0,19,69,94,0,19,0,19,66,73,241,174,164,139
1400000US36005021501,"Census Tract 215.01, Bronx County, New York",Bronx,1872,559,294,188,215,168,79,90,28,43,51,83,0,14,0,14,0,14,1240,542,476,222,720,378,21,32,23,38,0,14,107,79,0,14,45,67,0,14,44,70,142,109
1400000US36005021502,"Census Tract 215.02, Bronx County, New York",Bronx,1771,498,274,161,145,100,129,139,47,75,0,19,82,116,0,19,0,19,1184,414,400,232,666,254,118,159,0,19,0,19,0,19,0,19,0,19,180,248,56,71,77,75
1400000US36005021601,"Census Tract 216.01, Bronx County, New York",Bronx,1843,414,350,154,350,154,0,14,0,14,0,14,0,14,0,14,0,14,1368,423,497,171,826,380,45,58,0,14,0,14,24,36,0,14,18,28,38,38,0,14,45,44
1400000US36005021602,"Census Tract 216.02, Bronx County, New York",Bronx,2539,616,459,182,459,182,0,19,0,19,0,19,0,19,0,19,0,19,1731,454,549,338,1127,343,55,62,0,19,0,19,0,19,0,19,0,19,72,68,0,19,277,289
1400000US36005021700,"Census Tract 217, Bronx County, New York",Bronx,1988,388,223,133,223,133,0,19,0,19,0,19,0,19,0,19,0,19,1259,298,267,146,968,276,24,34,0,19,0,19,44,34,0,19,27,35,243,192,0,19,192,153
1400000US36005021800,"Census Tract 218, Bronx County, New York",Bronx,2824,429,516,194,451,167,65,77,65,77,0,19,0,19,0,19,0,19,1626,337,305,170,1241,364,80,64,0,19,0,19,14,21,0,19,143,121,110,112,68,81,347,311
1400000US36005021900,"Census Tract 219, Bronx County, New York",Bronx,673,117,20,23,5,7,15,22,15,22,0,14,0,14,0,14,0,14,480,108,0,14,441,96,39,41,0,14,0,14,0,14,0,14,0,14,138,74,27,10,8,11
1400000US36005022000,"Census Tract 220, Bronx County, New York",Bronx,427,141,123,88,71,61,52,61,52,61,0,14,0,14,0,14,0,14,282,96,30,38,252,86,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,22,27
1400000US36005022101,"Census Tract 221.01, Bronx County, New York",Bronx,1291,257,120,66,120,66,0,14,0,14,0,14,0,14,0,14,0,14,757,192,73,64,682,189,2,3,0,14,0,14,55,59,0,14,0,14,281,181,0,14,78,61
1400000US36005022102,"Census Tract 221.02, Bronx County, New York",Bronx,1882,424,323,121,263,126,60,71,17,17,0,19,0,19,0,19,43,69,1196,374,420,219,776,286,0,19,0,19,0,19,129,94,0,19,0,19,142,102,39,61,53,58
1400000US36005022200,"Census Tract 222, Bronx County, New York",Bronx,1359,279,418,171,374,176,44,37,35,35,0,14,0,14,9,14,0,14,703,232,121,92,582,211,0,14,0,14,0,14,0,14,0,14,0,14,113,84,32,35,93,55
1400000US36005022300,"Census Tract 223, Bronx County, New York",Bronx,2272,490,178,124,125,91,53,65,0,14,23,37,0,14,0,14,30,50,1555,441,445,186,1094,426,16,26,0,14,0,14,97,147,0,14,0,14,416,289,26,33,0,14
1400000US36005022401,"Census Tract 224.01, Bronx County, New York",Bronx,888,172,240,114,185,100,55,57,47,56,8,13,0,14,0,14,0,14,438,134,96,66,337,118,5,7,0,14,0,14,0,14,0,14,0,14,51,53,54,57,105,69
1400000US36005022403,"Census Tract 224.03, Bronx County, New York",Bronx,1391,300,350,162,318,159,32,28,15,17,17,21,0,14,0,14,0,14,583,154,200,115,383,125,0,14,0,14,0,14,40,45,0,14,20,33,35,41,6,12,357,179
1400000US36005022404,"Census Tract 224.04, Bronx County, New York",Bronx,2049,375,554,206,463,198,91,61,39,34,52,55,0,14,0,14,0,14,1132,350,307,182,793,230,32,48,0,14,0,14,0,14,0,14,83,100,48,33,0,14,232,140
1400000US36005022500,"Census Tract 225, Bronx County, New York",Bronx,2713,448,456,221,370,203,86,115,0,19,0,19,0,19,0,19,86,115,2006,387,596,224,1388,347,22,45,0,19,0,19,0,19,0,19,0,19,103,98,0,19,148,123
1400000US36005022701,"Census Tract 227.01, Bronx County, New York",Bronx,2099,601,376,337,319,292,57,107,46,97,0,14,0,14,0,14,11,36,1411,466,233,162,1178,465,0,14,0,14,0,14,44,68,0,14,0,14,234,280,0,14,34,41
1400000US36005022702,"Census Tract 227.02, Bronx County, New York",Bronx,462,130,90,82,41,54,49,66,49,66,0,14,0,14,0,14,0,14,314,123,80,64,206,83,28,41,0,14,0,14,15,22,0,14,0,14,43,50,0,14,0,14
1400000US36005022703,"Census Tract 227.03, Bronx County, New York",Bronx,635,171,65,36,42,34,23,33,23,33,0,14,0,14,0,14,0,14,323,146,15,16,308,148,0,14,0,14,0,14,15,21,0,14,0,14,155,76,0,14,77,84
1400000US36005022800,"Census Tract 228, Bronx County, New York",Bronx,3060,497,855,350,794,349,61,65,61,65,0,19,0,19,0,19,0,19,1768,425,483,243,1285,340,0,19,0,19,0,19,0,19,0,19,8,18,173,155,0,19,256,170
1400000US36005022901,"Census Tract 229.01, Bronx County, New York",Bronx,2310,479,277,202,277,202,0,19,0,19,0,19,0,19,0,19,0,19,1820,494,617,305,1151,396,52,75,0,19,0,19,0,19,0,19,0,19,49,42,35,40,129,163
1400000US36005022902,"Census Tract 229.02, Bronx County, New York",Bronx,1832,572,378,222,378,222,0,14,0,14,0,14,0,14,0,14,0,14,1221,589,330,151,891,607,0,14,0,14,0,14,17,28,0,14,0,14,165,142,0,14,51,63
1400000US36005023000,"Census Tract 230, Bronx County, New York",Bronx,1157,286,317,170,267,154,50,54,50,54,0,14,0,14,0,14,0,14,627,216,140,114,487,173,0,14,0,14,0,14,67,61,0,14,42,63,70,62,13,22,21,25
1400000US36005023100,"Census Tract 231, Bronx County, New York",Bronx,523,183,130,64,130,64,0,14,0,14,0,14,0,14,0,14,0,14,317,146,84,78,233,101,0,14,0,14,0,14,0,14,0,14,0,14,76,58,0,14,0,14
1400000US36005023200,"Census Tract 232, Bronx County, New York",Bronx,1015,185,343,114,308,110,35,27,35,27,0,14,0,14,0,14,0,14,486,136,193,68,263,103,30,48,0,14,0,14,16,25,0,14,0,14,91,49,0,14,79,50
1400000US36005023301,"Census Tract 233.01, Bronx County, New York",Bronx,1344,263,253,135,253,135,0,14,0,14,0,14,0,14,0,14,0,14,905,274,386,199,508,217,11,17,0,14,0,14,0,14,0,14,0,14,56,73,0,14,130,89
1400000US36005023302,"Census Tract 233.02, Bronx County, New York",Bronx,1524,277,139,121,99,75,40,57,40,57,0,14,0,14,0,14,0,14,1014,329,393,228,533,181,88,106,0,14,0,14,0,14,0,14,0,14,278,123,0,14,93,113
1400000US36005023501,"Census Tract 235.01, Bronx County, New York",Bronx,1356,349,106,90,106,90,0,14,0,14,0,14,0,14,0,14,0,14,943,313,320,145,623,247,0,14,0,14,0,14,49,92,0,14,0,14,54,51,21,34,183,170
1400000US36005023502,"Census Tract 235.02, Bronx County, New York",Bronx,1870,530,156,92,120,84,36,36,36,36,0,14,0,14,0,14,0,14,1362,498,445,233,913,382,4,6,0,14,0,14,37,55,0,14,0,14,104,121,27,41,184,136
1400000US36005023600,"Census Tract 236, Bronx County, New York",Bronx,806,167,170,92,90,61,80,64,68,62,0,14,12,17,0,14,0,14,417,117,180,91,237,105,0,14,0,14,0,14,15,24,8,12,46,66,86,52,14,22,50,38
1400000US36005023702,"Census Tract 237.02, Bronx County, New York",Bronx,362,148,110,74,81,61,29,39,29,39,0,14,0,14,0,14,0,14,202,111,22,34,147,109,0,14,33,52,0,14,6,9,0,14,0,14,29,36,0,14,15,16
1400000US36005023703,"Census Tract 237.03, Bronx County, New York",Bronx,1272,305,241,163,105,93,136,174,136,174,0,14,0,14,0,14,0,14,786,255,104,61,682,241,0,14,0,14,0,14,45,68,0,14,0,14,129,142,14,30,57,71
1400000US36005023704,"Census Tract 237.04, Bronx County, New York",Bronx,1240,326,235,157,36,57,199,150,113,97,0,14,0,14,0,14,86,86,675,171,174,103,501,165,0,14,0,14,0,14,0,14,0,14,0,14,154,95,0,14,176,173
1400000US36005023800,"Census Tract 238, Bronx County, New York",Bronx,1075,189,513,154,361,119,152,77,110,58,36,44,6,10,0,14,0,14,371,104,196,87,175,64,0,14,0,14,0,14,33,34,0,14,22,19,42,33,7,11,87,58
1400000US36005023900,"Census Tract 239, Bronx County, New York",Bronx,3550,984,401,302,375,285,26,91,26,91,0,19,0,19,0,19,0,19,2704,713,814,560,1890,473,0,19,0,19,0,19,35,63,0,19,0,19,92,105,207,299,111,148
1400000US36005024000,"Census Tract 240, Bronx County, New York",Bronx,1894,410,676,276,676,276,0,14,0,14,0,14,0,14,0,14,0,14,877,254,219,98,658,244,0,14,0,14,0,14,0,14,0,14,82,91,103,120,40,53,116,86
1400000US36005024100,"Census Tract 241, Bronx County, New York",Bronx,1929,526,199,185,197,185,2,5,0,19,0,19,0,19,0,19,2,5,1333,403,317,237,1016,338,0,19,0,19,0,19,215,324,0,19,0,19,5,10,10,39,167,108
1400000US36005024300,"Census Tract 243, Bronx County, New York",Bronx,1485,341,222,149,185,137,37,59,37,59,0,14,0,14,0,14,0,14,1052,262,280,143,772,284,0,14,0,14,0,14,0,14,0,14,39,63,90,89,0,14,82,107
1400000US36005024400,"Census Tract 244, Bronx County, New York",Bronx,1057,224,368,102,345,103,23,33,23,33,0,14,0,14,0,14,0,14,268,113,54,44,214,104,0,14,0,14,0,14,25,38,0,14,0,14,54,40,0,14,342,187
1400000US36005024501,"Census Tract 245.01, Bronx County, New York",Bronx,2166,502,678,209,475,199,203,103,46,57,0,14,0,14,0,14,157,109,1120,480,424,242,696,281,0,14,0,14,0,14,53,64,0,14,0,14,94,81,30,46,191,139
1400000US36005024502,"Census Tract 245.02, Bronx County, New York",Bronx,1936,526,805,470,805,470,0,14,0,14,0,14,0,14,0,14,0,14,885,393,310,157,568,272,7,11,0,14,0,14,0,14,0,14,0,14,161,134,0,14,85,131
1400000US36005024600,"Census Tract 246, Bronx County, New York",Bronx,910,200,449,119,405,119,44,26,44,26,0,14,0,14,0,14,0,14,283,112,75,43,203,104,5,8,0,14,0,14,12,13,0,14,0,14,26,20,18,20,122,67
1400000US36005024700,"Census Tract 247, Bronx County, New York",Bronx,849,187,223,85,205,85,18,14,18,14,0,14,0,14,0,14,0,14,457,139,164,91,268,123,25,23,0,14,0,14,0,14,0,14,35,55,8,12,0,14,126,130
1400000US36005024800,"Census Tract 248, Bronx County, New York",Bronx,1681,392,724,243,409,206,315,290,289,290,0,14,25,39,1,2,0,14,825,282,326,202,496,146,3,5,0,14,0,14,10,17,0,14,0,14,29,26,11,17,82,52
1400000US36005024900,"Census Tract 249, Bronx County, New York",Bronx,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36005025000,"Census Tract 250, Bronx County, New York",Bronx,1134,240,454,177,332,154,122,117,116,115,0,14,6,11,0,14,0,14,350,165,109,73,182,123,59,70,0,14,0,14,69,52,0,14,0,14,186,101,12,18,63,50
1400000US36005025100,"Census Tract 251, Bronx County, New York",Bronx,2711,701,692,451,548,432,144,157,144,157,0,19,0,19,0,19,0,19,1356,462,492,267,753,354,111,182,0,19,0,19,106,112,0,19,0,19,396,242,0,19,161,199
1400000US36005025200,"Census Tract 252, Bronx County, New York",Bronx,1253,249,527,161,427,163,100,92,68,63,32,50,0,14,0,14,0,14,234,95,65,48,158,82,0,14,11,17,0,14,0,14,0,14,0,14,394,202,0,14,98,59
1400000US36005025300,"Census Tract 253, Bronx County, New York",Bronx,2113,512,373,263,271,198,102,112,19,31,0,19,0,19,0,19,83,112,1380,322,234,138,1146,280,0,19,0,19,0,19,51,53,0,19,0,19,113,98,0,19,196,167
1400000US36005025400,"Census Tract 254, Bronx County, New York",Bronx,1120,195,359,106,300,95,59,41,23,23,36,34,0,14,0,14,0,14,448,143,130,94,293,104,0,14,25,48,0,14,7,12,0,14,0,14,220,88,0,14,86,64
1400000US36005025500,"Census Tract 255, Bronx County, New York",Bronx,2600,567,289,219,247,181,42,65,0,19,42,65,0,19,0,19,0,19,2081,574,768,402,1236,386,54,53,23,47,0,19,56,90,0,19,0,19,88,90,0,19,86,96
1400000US36005025600,"Census Tract 256, Bronx County, New York",Bronx,766,188,333,120,312,109,21,25,21,25,0,14,0,14,0,14,0,14,322,105,108,52,201,87,13,14,0,14,0,14,15,23,0,14,0,14,28,28,0,14,68,56
1400000US36005025700,"Census Tract 257, Bronx County, New York",Bronx,565,167,121,85,109,86,12,29,12,29,0,14,0,14,0,14,0,14,297,146,23,35,255,151,19,27,0,14,0,14,36,52,0,14,0,14,0,14,26,37,85,81
1400000US36005026100,"Census Tract 261, Bronx County, New York",Bronx,862,158,199,99,178,95,21,28,21,28,0,14,0,14,0,14,0,14,537,149,210,119,283,112,44,49,0,14,0,14,30,46,0,14,0,14,10,18,0,14,86,67
1400000US36005026300,"Census Tract 263, Bronx County, New York",Bronx,2261,496,244,168,158,107,86,103,0,19,0,19,86,103,0,19,0,19,1531,425,707,341,824,285,0,19,0,19,0,19,0,19,0,19,0,19,259,208,21,33,206,177
1400000US36005026400,"Census Tract 264, Bronx County, New York",Bronx,2604,472,1117,459,1035,450,82,86,82,86,0,19,0,19,0,19,0,19,1175,368,75,70,1088,361,0,19,0,19,12,23,47,71,0,19,0,19,90,79,41,67,134,120
1400000US36005026500,"Census Tract 265, Bronx County, New York",Bronx,3062,638,1096,450,839,408,257,259,60,64,197,255,0,19,0,19,0,19,1696,515,449,366,1134,304,113,109,0,19,0,19,0,19,0,19,0,19,161,127,0,19,109,79
1400000US36005026601,"Census Tract 266.01, Bronx County, New York",Bronx,1444,343,471,167,410,160,61,60,48,56,13,24,0,14,0,14,0,14,661,281,104,90,557,234,0,14,0,14,0,14,0,14,0,14,0,14,129,83,13,15,170,96
1400000US36005026602,"Census Tract 266.02, Bronx County, New York",Bronx,2553,547,778,315,430,175,348,227,69,64,279,211,0,19,0,19,0,19,1325,360,216,119,1068,351,0,19,0,19,41,42,69,82,0,19,0,19,10,26,92,146,279,165
1400000US36005026701,"Census Tract 267.01, Bronx County, New York",Bronx,1377,265,261,123,261,123,0,14,0,14,0,14,0,14,0,14,0,14,933,241,230,113,703,210,0,14,0,14,0,14,0,14,0,14,0,14,130,95,35,57,18,25
1400000US36005026702,"Census Tract 267.02, Bronx County, New York",Bronx,2870,452,579,221,573,222,6,9,0,19,6,9,0,19,0,19,0,19,1710,355,566,196,1089,265,55,83,0,19,0,19,28,39,0,19,0,19,132,121,0,19,421,294
1400000US36005026900,"Census Tract 269, Bronx County, New York",Bronx,1577,248,404,182,384,167,20,31,20,31,0,14,0,14,0,14,0,14,910,246,311,128,599,194,0,14,0,14,0,14,0,14,0,14,41,46,50,53,24,27,148,111
1400000US36005027300,"Census Tract 273, Bronx County, New York",Bronx,3111,788,482,239,462,229,20,32,0,19,20,32,0,19,0,19,0,19,2156,562,691,419,1383,491,82,90,0,19,0,19,22,37,0,19,0,19,125,80,206,332,120,106
1400000US36005027401,"Census Tract 274.01, Bronx County, New York",Bronx,2586,465,1556,455,1380,463,176,93,128,72,48,50,0,14,0,14,0,14,688,261,230,139,458,180,0,14,0,14,0,14,12,18,0,14,0,14,35,59,9,15,286,159
1400000US36005027402,"Census Tract 274.02, Bronx County, New York",Bronx,1710,494,1064,356,967,328,97,76,97,76,0,14,0,14,0,14,0,14,412,231,147,132,265,194,0,14,0,14,0,14,0,14,0,14,0,14,14,21,0,14,220,107
1400000US36005027600,"Census Tract 276, Bronx County, New York",Bronx,95,158,92,158,92,158,0,14,0,14,0,14,0,14,0,14,0,14,3,5,3,5,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36005027700,"Census Tract 277, Bronx County, New York",Bronx,2019,371,333,174,251,155,82,101,18,30,0,14,0,14,0,14,64,99,1320,338,420,159,857,345,43,69,0,14,0,14,0,14,0,14,50,72,141,82,44,54,131,88
1400000US36005027900,"Census Tract 279, Bronx County, New York",Bronx,3797,693,734,262,363,143,371,213,371,213,0,19,0,19,0,19,0,19,2220,507,667,295,1553,462,0,19,0,19,0,19,0,19,0,19,0,19,468,251,74,72,301,167
1400000US36005028100,"Census Tract 281, Bronx County, New York",Bronx,1353,298,361,144,337,138,24,39,0,14,13,21,11,18,0,14,0,14,757,156,407,139,350,121,0,14,0,14,0,14,0,14,0,14,0,14,85,53,29,41,121,114
1400000US36005028300,"Census Tract 283, Bronx County, New York",Bronx,493,185,81,80,81,80,0,14,0,14,0,14,0,14,0,14,0,14,320,152,97,56,223,121,0,14,0,14,0,14,0,14,0,14,21,32,16,23,0,14,55,45
1400000US36005028400,"Census Tract 284, Bronx County, New York",Bronx,39,60,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,39,60,0,14,0,14,0,14,0,14,0,14
1400000US36005028500,"Census Tract 285, Bronx County, New York",Bronx,1922,493,660,324,613,322,47,54,37,44,10,16,0,14,0,14,0,14,667,160,116,83,551,130,0,14,0,14,0,14,10,18,0,14,25,29,88,53,17,26,455,248
1400000US36005028600,"Census Tract 286, Bronx County, New York",Bronx,604,219,307,148,285,148,22,20,15,17,7,11,0,14,0,14,0,14,202,150,70,83,132,133,0,14,0,14,0,14,0,14,0,14,0,14,83,95,0,14,12,16
1400000US36005028700,"Census Tract 287, Bronx County, New York",Bronx,1541,319,505,242,410,224,95,70,95,70,0,14,0,14,0,14,0,14,708,209,198,107,506,175,4,8,0,14,0,14,0,14,0,14,0,14,171,111,73,78,84,60
1400000US36005028800,"Census Tract 288, Bronx County, New York",Bronx,1334,277,661,245,648,245,13,20,13,20,0,14,0,14,0,14,0,14,364,138,92,60,272,134,0,14,0,14,0,14,11,18,0,14,21,18,113,66,0,14,164,70
1400000US36005028900,"Census Tract 289, Bronx County, New York",Bronx,2260,365,279,115,245,105,34,42,34,42,0,14,0,14,0,14,0,14,1589,374,229,150,1322,358,38,52,0,14,0,14,0,14,0,14,0,14,206,143,0,14,186,102
1400000US36005029301,"Census Tract 293.01, Bronx County, New York",Bronx,872,119,182,65,158,63,24,21,15,17,0,14,9,12,0,14,0,14,284,79,30,22,96,59,158,63,0,14,0,14,7,11,0,14,0,14,24,17,0,14,375,82
